Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1034575,-114287,-108211,41070,317547,166654,-113871,227295,-118436,-113923,66756,233138,40832
1034576,-114308,-108259,41038,317542,166629,-113886,227218,-118451,-113940,66796,233107,40805
1034577,-114315,-108272,41009,317509,166594,-113896,227187,-118462,-113949,66761,233037,40777
1034578,-114359,-108301,40962,317502,166566,-113891,227225,-118451,-113943,66742,233019,40728
1034579,-114395,-108290,40987,317523,166582,-113940,227221,-118474,-113990,66756,232974,40754
1034580,-114381,-108283,40985,317471,166533,-113937,227270,-118483,-113990,66751,232998,40754
1034581,-114341,-108276,40972,317359,166463,-113921,227382,-118492,-113973,66772,233073,40737
1034582,-114316,-108261,40981,317348,166406,-113911,227437,-118471,-113966,66813,233113,40745
1034583,-114300,-108233,40993,317422,166451,-113896,227479,-118460,-113949,66827,233099,40757
1034584,-114290,-108225,40991,317493,166502,-113878,227558,-118442,-113933,66829,233107,40756
1034585,-114268,-108214,40980,317549,166576,-113869,227572,-118426,-113921,66828,233196,40748
1034586,-114240,-108210,41016,317610,166645,-113831,227528,-118406,-113885,66838,233213,40784
1034587,-114194,-108182,41084,317658,166664,-113818,227588,-118378,-113868,66878,233226,40851
1034588,-114163,-108166,41112,317677,166607,-113792,227631,-118351,-113844,66924,233294,40876
1034589,-114126,-108165,41111,317708,166670,-113767,227646,-118339,-113821,66918,233364,40878
1034590,-114119,-108169,41094,317687,166787,-113756,227649,-118324,-113809,66939,233364,40862
1034591,-114135,-108187,41077,317680,166826,-113759,227669,-118344,-113807,66948,233283,40844
1034592,-114144,-108195,41067,317693,166790,-113773,227687,-118355,-113825,66934,233160,40831
1034593,-114157,-108219,41056,317669,166733,-113793,227649,-118366,-113845,66866,233135,40824
1034594,-114178,-108245,41021,317637,166686,-113859,227558,-118427,-113913,66844,233171,40786
1034595,-114244,-108276,41002,317608,166645,-113908,227511,-118455,-113959,66825,233173,40766
1034596,-114270,-108303,40951,317546,166591,-113903,227422,-118458,-113958,66850,233241,40720
1034597,-114294,-108318,40919,317478,166533,-113902,227304,-118450,-113956,66827,233299,40683
1034598,-114319,-108344,40852,317411,166494,-113876,227259,-118443,-113931,66844,233340,40619
1034599,-114350,-108362,40816,317407,166435,-113867,227274,-118437,-113921,66852,233327,40582
1034600,-114371,-108387,40789,317408,166378,-113822,227332,-118424,-113873,66859,233318,40555
1034601,-114372,-108370,40819,317442,166366,-113812,227388,-118433,-113865,66910,233301,40583
1034602,-114374,-108364,40871,317484,166396,-113818,227403,-118426,-113871,66898,233294,40636
1034603,-114339,-108356,40899,317518,166390,-113809,227434,-118420,-113862,66890,233325,40663
1034604,-114290,-108336,40910,317544,166453,-113792,227432,-118398,-113844,66878,233339,40673
1034605,-114250,-108317,40947,317523,166496,-113782,227482,-118371,-113835,66909,233343,40712
1034606,-114243,-108294,40977,317535,166504,-113773,227548,-118353,-113830,66919,233355,40741
1034607,-114210,-108287,40987,317621,166572,-113744,227591,-118328,-113798,66964,233352,40752
1034608,-114194,-108293,40990,317661,166645,-113722,227632,-118300,-113778,66974,233351,40752
1034609,-114161,-108273,40999,317665,166767,-113716,227588,-118289,-113772,66996,233395,40768
1034610,-114150,-108272,41003,317640,166834,-113689,227558,-118280,-113741,67015,233434,40769
1034611,-114175,-108285,40979,317679,166854,-113713,227530,-118305,-113766,67019,233442,40745
1034612,-114207,-108301,40965,317677,166801,-113749,227543,-118315,-113802,67005,233389,40730
1034613,-114219,-108314,40945,317719,166744,-113801,227462,-118350,-113855,66958,233309,40709
1034614,-114235,-108332,40945,317722,166673,-113838,227332,-118362,-113891,66916,233251,40708
1034615,-114260,-108341,40929,317664,166627,-113841,227270,-118379,-113893,66863,233196,40694
1034616,-114261,-108343,40927,317564,166568,-113828,227207,-118400,-113883,66816,233172,40690
1034617,-114266,-108352,40916,317493,166537,-113816,227183,-118409,-113868,66797,233051,40682
1034618,-114279,-108356,40932,317497,166439,-113814,227258,-118429,-113869,66798,232929,40695
1034619,-114273,-108357,40918,317526,166411,-113809,227258,-118439,-113863,66781,232853,40685
1034620,-114308,-108356,40904,317514,166432,-113800,227186,-118414,-113853,66798,232870,40667
1034621,-114339,-108367,40901,317511,166537,-113781,227123,-118393,-113834,66801,232898,40667
1034622,-114393,-108374,40870,317486,166538,-113781,227246,-118371,-113831,66838,232947,40638
1034623,-114414,-108404,40855,317493,166595,-113776,227358,-118381,-113826,66841,233083,40619
1034624,-114363,-108402,40821,317482,166618,-113767,227456,-118372,-113819,66821,233265,40589
1034625,-114333,-108408,40812,317498,166587,-113734,227608,-118369,-113788,66819,233329,40575
1034626,-114281,-108371,40816,317500,166544,-113701,227699,-118350,-113756,66871,233298,40581
1034627,-114238,-108358,40803,317570,166564,-113692,227736,-118334,-113745,66916,233378,40569
1034628,-114225,-108360,40826,317600,166702,-113700,227724,-118334,-113750,66913,233472,40594
1034629,-114219,-108355,40871,317654,166790,-113707,227693,-118333,-113761,66964,233535,40637
1034630,-114213,-108352,40923,317702,166806,-113700,227631,-118319,-113751,66973,233532,40690
1034631,-114210,-108336,40969,317709,166746,-113682,227606,-118297,-113737,66975,233395,40735
1034632,-114226,-108354,40945,317692,166680,-113669,227614,-118290,-113721,67003,233206,40712
1034633,-114264,-108381,40911,317668,166651,-113675,227556,-118291,-113728,67005,233138,40678
1034634,-114335,-108417,40866,317654,166662,-113739,227477,-118354,-113793,66949,233206,40633
1034635,-114378,-108430,40824,317596,166705,-113772,227420,-118389,-113827,66917,233201,40591
1034636,-114423,-108468,40777,317586,166636,-113770,227372,-118407,-113826,66928,233227,40543
1034637,-114449,-108484,40736,317547,166551,-113782,227324,-118408,-113834,66919,233235,40502
1034638,-114461,-108490,40717,317543,166533,-113785,227277,-118412,-113837,66915,233226,40481
1034639,-114470,-108496,40725,317531,166538,-113821,227243,-118439,-113872,66904,233153,40490
1034640,-114481,-108494,40705,317508,166578,-113825,227227,-118427,-113880,66916,233138,40469
1034641,-114463,-108497,40718,317484,166543,-113793,227257,-118382,-113847,66942,233191,40482
1034642,-114483,-108507,40706,317498,166469,-113743,227258,-118334,-113796,66993,233236,40470
1034643,-114482,-108482,40746,317518,166516,-113741,227239,-118318,-113792,67004,233290,40514
1034644,-114468,-108462,40766,317537,166588,-113698,227199,-118303,-113754,67017,233386,40532
1034645,-114445,-108424,40802,317551,166596,-113663,227222,-118265,-113714,67049,233412,40566
1034646,-114408,-108405,40850,317579,166633,-113638,227243,-118249,-113688,67076,233370,40618
1034647,-114366,-108366,40858,317620,166707,-113608,227311,-118230,-113662,67099,233427,40625
1034648,-114356,-108348,40891,317665,166758,-113627,227339,-118242,-113683,67105,233520,40653
1034649,-114368,-108329,40916,317687,166780,-113596,227418,-118212,-113651,67110,233567,40682
1034650,-114354,-108338,40911,317694,166803,-113580,227448,-118199,-113632,67113,233559,40675
1034651,-114359,-108336,40933,317736,166812,-113596,227436,-118206,-113652,67108,233505,40701
1034652,-114356,-108342,40913,317769,166821,-113623,227327,-118222,-113678,67113,233430,40679
1034653,-114390,-108358,40883,317750,166807,-113634,227271,-118255,-113688,67089,233407,40646
1034654,-114423,-108401,40847,317677,166773,-113674,227249,-118274,-113727,67045,233414,40609
1034655,-114457,-108429,40830,317614,166749,-113692,227246,-118296,-113750,67007,233357,40594
1034656,-114504,-108429,40836,317618,166644,-113686,227288,-118306,-113741,67019,233217,40601
1034657,-114542,-108464,40823,317586,166543,-113692,227329,-118328,-113745,67009,233156,40587
1034658,-114557,-108487,40797,317549,166530,-113708,227320,-118355,-113764,67000,233249,40559
1034659,-114603,-108507,40770,317488,166578,-113728,227261,-118368,-113781,67031,233306,40532
1034660,-114630,-108495,40770,317516,166664,-113744,227224,-118358,-113801,67030,233294,40532
1034661,-114636,-108470,40795,317578,166718,-113740,227203,-118348,-113793,67070,233256,40557
1034662,-114616,-108459,40819,317581,166680,-113707,227218,-118320,-113763,67123,233246,40584
1034663,-114585,-108445,40863,317688,166693,-113657,227209,-118300,-113708,67147,233250,40627
1034664,-114545,-108419,40902,317764,166776,-113660,227174,-118297,-113717,67138,233277,40665
1034665,-114502,-108415,40944,317815,166855,-113637,227119,-118289,-113692,67181,233361,40709
1034666,-114501,-108402,40953,317885,166850,-113633,227153,-118275,-113686,67202,233439,40720
1034667,-114478,-108385,40937,317881,166888,-113628,227263,-118246,-113682,67256,233565,40704
1034668,-114461,-108367,40960,317843,167000,-113617,227299,-118241,-113672,67290,233603,40726
1034669,-114438,-108318,40982,317869,167009,-113571,227381,-118223,-113623,67293,233610,40746
1034670,-114437,-108309,40991,317973,166977,-113558,227437,-118225,-113611,67254,233587,40758
1034671,-114448,-108319,41002,317966,166929,-113540,227422,-118210,-113595,67258,233561,40764
1034672,-114454,-108327,40944,317893,166949,-113532,227370,-118228,-113586,67262,233553,40708
1034673,-114474,-108333,40954,317930,166993,-113562,227230,-118256,-113614,67231,233441,40721
1034674,-114532,-108354,40954,317960,166987,-113590,227054,-118281,-113644,67201,233380,40719
1034675,-114571,-108377,40909,317944,166987,-113590,227003,-118281,-113642,67197,233282,40673
1034676,-114588,-108393,40931,317943,166969,-113604,227025,-118288,-113658,67138,233122,40694
1034677,-114594,-108388,40950,317940,166855,-113610,227015,-118310,-113663,67069,233071,40716
1034678,-114622,-108397,40991,317971,166779,-113641,226982,-118339,-113694,67048,233135,40755
1034679,-114651,-108406,40996,317950,166718,-113662,226939,-118371,-113716,67050,233211,40760
1034680,-114645,-108401,41003,317892,166639,-113639,226904,-118350,-113692,67116,233241,40767
1034681,-114658,-108396,41025,317896,166654,-113636,226901,-118340,-113689,67155,233326,40790
1034682,-114682,-108413,41015,317845,166723,-113644,226902,-118341,-113696,67189,233486,40781
1034683,-114679,-108418,41029,317863,166856,-113658,226929,-118350,-113713,67195,233571,40791
1034684,-114680,-108405,41045,317910,166920,-113674,227054,-118360,-113729,67219,233554,40810
1034685,-114689,-108392,41067,317968,166912,-113645,227163,-118334,-113700,67253,233562,40833
1034686,-114669,-108367,41088,318007,166952,-113621,227200,-118333,-113673,67272,233602,40852
1034687,-114642,-108338,41110,318039,166983,-113595,227223,-118309,-113645,67328,233702,40875
1034688,-114614,-108298,41142,318042,166990,-113558,227249,-118271,-113610,67374,233731,40909
1034689,-114572,-108281,41176,318065,166971,-113538,227332,-118255,-113590,67415,233746,40941
1034690,-114547,-108265,41224,318092,166993,-113521,227293,-118252,-113579,67418,233731,40989
1034691,-114531,-108264,41235,318068,166980,-113511,227254,-118245,-113565,67408,233685,41000
1034692,-114529,-108284,41220,318068,167052,-113545,227184,-118290,-113598,67362,233621,40984
1034693,-114536,-108320,41173,318041,167058,-113577,227106,-118307,-113629,67299,233607,40939
1034694,-114596,-108373,41137,318050,167032,-113598,227078,-118339,-113652,67235,233588,40904
1034695,-114644,-108401,41100,318064,167014,-113663,227149,-118401,-113717,67166,233486,40864
1034696,-114653,-108420,41072,318055,167038,-113703,227153,-118430,-113754,67146,233432,40838
1034697,-114668,-108415,41056,318008,167007,-113759,227064,-118458,-113813,67093,233418,40820
1034698,-114665,-108424,41058,317975,166997,-113760,227012,-118463,-113812,67049,233427,40823
1034699,-114697,-108424,41088,317945,166956,-113754,227037,-118457,-113806,67048,233323,40853
1034700,-114689,-108426,41102,317934,166899,-113732,227053,-118447,-113787,67060,233235,40867
1034701,-114669,-108428,41120,317927,166854,-113679,227092,-118435,-113734,67118,233239,40883
1034702,-114657,-108427,41130,317981,166845,-113663,227093,-118450,-113718,67171,233293,40895
1034703,-114640,-108430,41140,318053,166875,-113649,227102,-118463,-113700,67159,233364,40908
1034704,-114634,-108420,41140,318115,166943,-113632,227134,-118429,-113685,67172,233378,40907
1034705,-114599,-108400,41142,318119,166932,-113585,227176,-118399,-113637,67248,233351,40905
1034706,-114582,-108381,41173,318135,166909,-113551,227196,-118376,-113604,67335,233402,40939
1034707,-114573,-108366,41210,318188,166996,-113539,227192,-118374,-113593,67408,233532,40977
1034708,-114563,-108357,41247,318197,167073,-113529,227209,-118370,-113581,67413,233634,41015
1034709,-114536,-108324,41267,318207,167114,-113520,227261,-118359,-113577,67377,233650,41032
1034710,-114547,-108298,41300,318228,167142,-113524,227248,-118346,-113577,67410,233578,41067
1034711,-114555,-108297,41290,318226,167177,-113512,227212,-118352,-113566,67415,233541,41058
1034712,-114603,-108299,41283,318257,167245,-113540,227079,-118385,-113592,67322,233565,41050
1034713,-114649,-108314,41252,318245,167290,-113577,226926,-118411,-113631,67287,233626,41018
1034714,-114654,-108345,41210,318205,167244,-113604,226848,-118437,-113660,67265,233576,40975
1034715,-114669,-108358,41206,318134,167146,-113640,226840,-118449,-113692,67249,233510,40970
1034716,-114672,-108370,41165,318090,167142,-113661,226872,-118483,-113716,67213,233448,40932
1034717,-114703,-108387,41173,318028,167049,-113688,226854,-118501,-113742,67190,233407,40940
1034718,-114717,-108405,41176,317924,166988,-113678,226916,-118503,-113732,67204,233373,40943
1034719,-114726,-108410,41194,317896,166982,-113703,226874,-118533,-113756,67168,233367,40962
1034720,-114696,-108411,41244,317961,167018,-113708,226650,-118525,-113762,67125,233433,41008
1034721,-114631,-108408,41255,317992,167012,-113683,226498,-118501,-113738,67141,233491,41023
1034722,-114650,-108391,41277,318050,166950,-113679,226583,-118486,-113729,67192,233450,41042
1034723,-114665,-108382,41247,318114,166904,-113647,226811,-118451,-113701,67234,233352,41015
1034724,-114656,-108380,41237,318158,166884,-113624,226918,-118442,-113678,67243,233418,41003
1034725,-114629,-108349,41240,318204,166843,-113598,226953,-118433,-113654,67222,233559,41003
1034726,-114590,-108343,41239,318226,166881,-113591,227084,-118446,-113646,67244,233579,41003
1034727,-114573,-108351,41236,318201,166966,-113566,227187,-118433,-113620,67309,233657,41000
1034728,-114568,-108346,41258,318133,167108,-113567,227258,-118404,-113620,67346,233684,41024
1034729,-114515,-108327,41292,318155,167123,-113549,227357,-118383,-113602,67362,233634,41057
1034730,-114474,-108295,41308,318183,167180,-113588,227392,-118412,-113639,67331,233594,41077
1034731,-114482,-108288,41298,318199,167197,-113596,227373,-118432,-113648,67278,233588,41068
1034732,-114498,-108277,41263,318180,167235,-113590,227340,-118435,-113642,67231,233475,41030
1034733,-114494,-108287,41249,318189,167249,-113621,227252,-118472,-113675,67213,233336,41015
1034734,-114522,-108311,41206,318188,167199,-113654,227190,-118510,-113707,67195,233292,40975
1034735,-114571,-108357,41202,318173,167098,-113696,227103,-118532,-113747,67206,233309,40969
1034736,-114591,-108379,41208,318171,166987,-113712,226967,-118563,-113763,67174,233430,40976
1034737,-114632,-108404,41210,318187,166883,-113726,226900,-118570,-113776,67086,233494,40974
1034738,-114657,-108422,41233,318172,166857,-113722,226889,-118567,-113775,67067,233462,40998
1034739,-114707,-108447,41184,318106,166763,-113722,226898,-118555,-113778,67135,233464,40948
1034740,-114727,-108439,41173,318072,166817,-113748,226837,-118585,-113802,67184,233505,40940
1034741,-114719,-108428,41207,318062,166922,-113728,226751,-118566,-113785,67211,233545,40969
1034742,-114699,-108422,41208,318053,166976,-113700,226758,-118555,-113754,67238,233571,40974
1034743,-114683,-108420,41215,318093,166914,-113683,226883,-118526,-113736,67252,233618,40981
1034744,-114636,-108394,41236,318170,166902,-113669,226942,-118514,-113720,67250,233609,41002
1034745,-114600,-108386,41238,318189,166995,-113648,226987,-118515,-113697,67298,233560,41006
1034746,-114560,-108373,41235,318139,167152,-113624,227053,-118494,-113677,67369,233459,41002
1034747,-114536,-108361,41279,318169,167180,-113590,227180,-118462,-113642,67420,233464,41044
1034748,-114504,-108330,41297,318233,167189,-113573,227192,-118467,-113623,67393,233557,41062
1034749,-114475,-108327,41317,318287,167235,-113556,227206,-118446,-113610,67357,233657,41087
1034750,-114467,-108317,41316,318293,167168,-113548,227245,-118425,-113598,67412,233697,41084
1034751,-114502,-108306,41332,318306,167180,-113564,227257,-118435,-113618,67429,233644,41097
1034752,-114525,-108335,41293,318284,167161,-113587,227221,-118462,-113638,67455,233621,41061
1034753,-114558,-108346,41278,318285,167218,-113622,227123,-118491,-113675,67386,233572,41044
1034754,-114606,-108366,41239,318232,167230,-113666,227057,-118507,-113721,67329,233514,41007
1034755,-114648,-108385,41224,318197,167122,-113711,227051,-118531,-113766,67312,233511,40990
1034756,-114653,-108401,41199,318166,167021,-113736,227065,-118554,-113790,67282,233573,40965
1034757,-114677,-108422,41191,318132,167040,-113743,227012,-118575,-113799,67251,233540,40959
1034758,-114697,-108434,41169,318112,167064,-113737,226969,-118573,-113790,67203,233506,40934
1034759,-114715,-108442,41138,318084,167058,-113732,226971,-118570,-113790,67192,233474,40901
1034760,-114742,-108435,41119,318083,167007,-113713,226995,-118551,-113767,67225,233486,40887
1034761,-114682,-108427,41106,318039,167025,-113675,226971,-118539,-113727,67252,233538,40870
1034762,-114625,-108411,41109,318038,167034,-113650,226962,-118510,-113704,67253,233534,40876
1034763,-114583,-108397,41155,318082,166999,-113635,226990,-118477,-113691,67266,233547,40919
1034764,-114606,-108377,41189,318107,167013,-113599,227071,-118464,-113654,67307,233551,40954
1034765,-114613,-108367,41245,318159,167000,-113573,227166,-118456,-113628,67349,233607,41011
1034766,-114582,-108357,41282,318182,167043,-113574,227217,-118448,-113628,67362,233662,41045
1034767,-114550,-108346,41291,318218,167165,-113554,227256,-118423,-113604,67391,233724,41053
1034768,-114516,-108335,41292,318273,167234,-113530,227261,-118418,-113582,67415,233767,41058
1034769,-114489,-108314,41324,318347,167300,-113493,227280,-118390,-113546,67425,233773,41091
1034770,-114471,-108293,41344,318369,167284,-113481,227251,-118370,-113534,67430,233757,41108
1034771,-114436,-108256,41375,318347,167251,-113459,227201,-118334,-113511,67433,233678,41144
1034772,-114434,-108262,41369,318363,167227,-113495,227112,-118358,-113548,67381,233697,41136
1034773,-114461,-108270,41376,318363,167206,-113517,227059,-118393,-113570,67315,233650,41143
1034774,-114521,-108285,41369,318308,167124,-113517,227074,-118396,-113571,67290,233536,41133
1034775,-114578,-108298,41350,318232,167078,-113516,226988,-118385,-113570,67318,233489,41117
1034776,-114628,-108310,41357,318221,167064,-113519,226913,-118402,-113573,67349,233468,41122
1034777,-114669,-108332,41331,318139,167032,-113523,226904,-118410,-113575,67345,233471,41096
1034778,-114698,-108344,41301,318100,166969,-113489,226946,-118392,-113544,67366,233444,41065
1034779,-114702,-108338,41305,318090,166878,-113500,226944,-118380,-113551,67391,233346,41072
1034780,-114690,-108327,41311,318104,166806,-113493,226948,-118363,-113548,67428,233260,41074
1034781,-114655,-108313,41321,318098,166865,-113489,226935,-118343,-113544,67434,233289,41086
1034782,-114639,-108299,41351,318126,166969,-113496,226859,-118359,-113551,67374,233433,41117
1034783,-114634,-108293,41355,318139,167076,-113479,226904,-118362,-113531,67344,233566,41121
1034784,-114639,-108295,41347,318182,167141,-113436,226980,-118346,-113490,67381,233587,41115
1034785,-114594,-108261,41361,318201,167181,-113402,227022,-118299,-113455,67448,233554,41127
1034786,-114542,-108226,41388,318238,167133,-113372,227065,-118286,-113422,67478,233559,41156
1034787,-114520,-108205,41416,318280,167185,-113371,227175,-118288,-113425,67504,233670,41184
1034788,-114545,-108196,41428,318262,167238,-113356,227243,-118280,-113409,67511,233812,41193
1034789,-114557,-108180,41462,318263,167240,-113359,227305,-118253,-113410,67548,233913,41227
1034790,-114582,-108183,41503,318293,167258,-113362,227326,-118267,-113418,67543,233990,41267
1034791,-114603,-108194,41485,318303,167229,-113372,227371,-118266,-113427,67556,233991,41249
1034792,-114598,-108231,41458,318260,167239,-113390,227324,-118287,-113443,67575,233965,41223
1034793,-114589,-108256,41428,318222,167229,-113426,227243,-118317,-113481,67568,233934,41191
1034794,-114628,-108281,41399,318239,167167,-113458,227181,-118343,-113510,67532,233899,41164
1034795,-114631,-108289,41393,318248,167103,-113444,227113,-118359,-113497,67478,233801,41159
1034796,-114642,-108306,41365,318210,167072,-113434,227035,-118367,-113489,67451,233768,41131
1034797,-114656,-108309,41357,318183,167024,-113452,226985,-118386,-113503,67432,233703,41126
1034798,-114676,-108300,41369,318224,166994,-113446,226951,-118377,-113500,67405,233612,41135
1034799,-114702,-108302,41364,318230,166952,-113452,226948,-118383,-113506,67397,233542,41130
1034800,-114692,-108309,41357,318242,167006,-113478,226988,-118429,-113531,67349,233544,41123
1034801,-114647,-108306,41357,318203,167117,-113481,227035,-118435,-113534,67345,233545,41125
1034802,-114606,-108284,41384,318236,167172,-113511,227022,-118458,-113565,67356,233532,41151
1034803,-114575,-108259,41409,318259,167217,-113491,227065,-118438,-113544,67362,233558,41176
1034804,-114539,-108252,41433,318284,167242,-113461,227059,-118417,-113518,67397,233601,41198
1034805,-114542,-108242,41461,318329,167241,-113428,227064,-118380,-113484,67442,233677,41225
1034806,-114521,-108226,41465,318360,167222,-113420,227150,-118357,-113475,67451,233739,41230
1034807,-114482,-108193,41486,318382,167209,-113379,227287,-118337,-113434,67464,233734,41249
1034808,-114435,-108179,41526,318441,167279,-113355,227304,-118325,-113407,67488,233659,41291
1034809,-114411,-108163,41552,318487,167363,-113340,227301,-118320,-113391,67490,233721,41317
1034810,-114402,-108137,41578,318513,167440,-113357,227223,-118321,-113411,67456,233762,41348
1034811,-114390,-108131,41587,318521,167501,-113391,227231,-118343,-113443,67424,233724,41350
1034812,-114437,-108142,41534,318480,167460,-113397,227264,-118350,-113450,67446,233665,41298
1034813,-114458,-108159,41516,318453,167378,-113423,227265,-118381,-113475,67437,233628,41282
1034814,-114480,-108190,41437,318381,167318,-113464,227180,-118395,-113519,67417,233659,41205
1034815,-114507,-108227,41370,318322,167262,-113496,227094,-118410,-113548,67420,233691,41139
1034816,-114531,-108253,41327,318284,167184,-113516,227075,-118430,-113565,67422,233749,41092
1034817,-114557,-108271,41354,318259,167067,-113540,227056,-118463,-113593,67364,233742,41121
1034818,-114563,-108274,41411,318283,167025,-113530,226976,-118449,-113582,67323,233651,41177
1034819,-114578,-108275,41440,318218,167018,-113524,226942,-118450,-113576,67297,233560,41205
1034820,-114574,-108276,41439,318176,166967,-113500,226950,-118433,-113554,67350,233534,41204
1034821,-114570,-108275,41432,318175,166855,-113472,227026,-118406,-113527,67383,233536,41198
1034822,-114524,-108254,41440,318177,166878,-113455,227041,-118387,-113508,67371,233484,41206
1034823,-114473,-108245,41432,318173,167045,-113428,227012,-118371,-113481,67337,233494,41198
1034824,-114458,-108241,41417,318149,167146,-113376,227010,-118322,-113428,67375,233472,41182
1034825,-114445,-108211,41461,318244,167176,-113379,227003,-118303,-113430,67421,233437,41226
1034826,-114457,-108203,41489,318279,167256,-113351,226949,-118285,-113406,67469,233512,41256
1034827,-114456,-108199,41511,318362,167315,-113307,226830,-118232,-113362,67533,233677,41276
1034828,-114455,-108186,41562,318452,167327,-113319,226889,-118232,-113370,67527,233751,41331
1034829,-114440,-108176,41577,318455,167284,-113313,227075,-118233,-113365,67562,233767,41341
1034830,-114420,-108178,41569,318443,167138,-113330,227296,-118244,-113382,67596,233794,41336
1034831,-114418,-108180,41546,318387,167040,-113328,227408,-118258,-113381,67588,233814,41311
1034832,-114454,-108190,41499,318369,167026,-113363,227455,-118294,-113417,67577,233785,41264
1034833,-114527,-108225,41445,318310,167064,-113401,227432,-118354,-113452,67532,233828,41209
1034834,-114555,-108255,41386,318219,167109,-113433,227407,-118391,-113487,67489,233836,41152
1034835,-114584,-108287,41343,318172,167129,-113464,227344,-118417,-113511,67467,233751,41110
1034836,-114569,-108284,41344,318197,167125,-113493,227279,-118436,-113549,67396,233657,41109
1034837,-114607,-108308,41324,318181,167078,-113500,227258,-118438,-113552,67349,233558,41088
1034838,-114598,-108320,41304,318135,167071,-113500,227229,-118441,-113554,67359,233486,41068
1034839,-114602,-108320,41289,318129,167082,-113505,227150,-118438,-113557,67383,233455,41054
1034840,-114603,-108317,41304,318128,167114,-113543,227075,-118463,-113593,67340,233530,41069
1034841,-114600,-108304,41315,318125,167094,-113518,227048,-118442,-113569,67347,233611,41081
1034842,-114593,-108287,41302,318118,167044,-113506,227091,-118415,-113559,67406,233604,41065
1034843,-114596,-108279,41312,318127,166997,-113509,227229,-118385,-113563,67437,233607,41074
1034844,-114567,-108262,41293,318119,167017,-113492,227307,-118384,-113543,67471,233671,41058
1034845,-114519,-108265,41312,318113,167095,-113487,227313,-118358,-113539,67468,233753,41077
1034846,-114483,-108258,41319,318080,167087,-113449,227332,-118350,-113503,67510,233838,41085
1034847,-114424,-108236,41323,318104,167042,-113431,227411,-118318,-113479,67563,233907,41088
1034848,-114354,-108202,41333,318162,167006,-113394,227459,-118284,-113445,67589,233845,41099
1034849,-114298,-108187,41317,318185,167121,-113357,227482,-118249,-113407,67614,233777,41083
1034850,-114293,-108169,41341,318262,167182,-113399,227465,-118269,-113449,67595,233697,41103
1034851,-114324,-108187,41362,318306,167200,-113409,227471,-118296,-113464,67610,233636,41127
1034852,-114334,-108197,41354,318285,167177,-113401,227447,-118286,-113455,67583,233539,41119
1034853,-114363,-108211,41332,318223,167211,-113434,227423,-118302,-113486,67480,233497,41096
1034854,-114392,-108240,41292,318174,167235,-113499,227323,-118365,-113553,67349,233591,41059
1034855,-114438,-108254,41250,318156,167191,-113545,227227,-118389,-113597,67317,233625,41013
1034856,-114465,-108290,41209,318087,167177,-113551,227180,-118410,-113602,67318,233671,40974
1034857,-114496,-108310,41188,318020,167163,-113587,227143,-118436,-113640,67286,233656,40951
1034858,-114502,-108311,41219,318010,167140,-113608,227088,-118439,-113662,67235,233646,40984
1034859,-114503,-108298,41255,318048,167090,-113644,227044,-118475,-113700,67175,233579,41019
1034860,-114519,-108297,41269,318052,167002,-113624,227028,-118456,-113677,67209,233551,41031
1034861,-114506,-108274,41285,318067,166908,-113602,227138,-118418,-113655,67265,233442,41052
1034862,-114511,-108283,41276,318057,166923,-113575,227206,-118408,-113626,67339,233427,41041
1034863,-114491,-108284,41259,318010,167053,-113574,227217,-118384,-113630,67387,233472,41023
1034864,-114480,-108270,41262,318023,167130,-113565,227223,-118361,-113620,67408,233491,41025
1034865,-114460,-108256,41276,318120,167164,-113535,227238,-118346,-113589,67395,233587,41043
1034866,-114446,-108224,41306,318208,167223,-113535,227196,-118356,-113585,67397,233654,41074
1034867,-114436,-108199,41338,318266,167273,-113508,227221,-118346,-113562,67430,233781,41105
1034868,-114420,-108189,41355,318213,167277,-113495,227282,-118333,-113545,67487,233855,41121
1034869,-114381,-108180,41372,318218,167271,-113461,227324,-118294,-113513,67572,233836,41140
1034870,-114351,-108188,41376,318234,167282,-113446,227354,-118300,-113500,67573,233818,41143
1034871,-114356,-108162,41394,318275,167284,-113493,227357,-118313,-113545,67506,233793,41161
1034872,-114357,-108184,41375,318267,167169,-113492,227372,-118328,-113545,67482,233768,41142
1034873,-114367,-108196,41353,318223,167034,-113524,227358,-118336,-113574,67486,233702,41118
1034874,-114405,-108221,41341,318201,166958,-113592,227311,-118377,-113645,67439,233694,41108
1034875,-114459,-108234,41309,318161,166987,-113650,227239,-118417,-113703,67404,233684,41074
1034876,-114488,-108250,41286,318091,166946,-113656,227134,-118412,-113707,67404,233714,41055
1034877,-114519,-108252,41263,318086,166840,-113640,227019,-118421,-113691,67391,233683,41031
1034878,-114531,-108257,41255,318093,166872,-113638,226988,-118440,-113692,67357,233639,41019
1034879,-114553,-108274,41226,318063,166986,-113612,226919,-118457,-113663,67349,233533,40991
1034880,-114569,-108278,41222,318056,167067,-113615,226885,-118452,-113666,67349,233493,40987
1034881,-114552,-108274,41226,318067,167061,-113619,226943,-118429,-113672,67359,233511,40993
1034882,-114536,-108265,41248,318083,167037,-113604,227038,-118425,-113657,67330,233497,41011
