Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1024211,-114257,-107226,38694,316970,165768,-114363,226737,-118983,-114415,66428,232857,38459
1024212,-114257,-107242,38650,316997,165818,-114415,226751,-119026,-114468,66372,232794,38415
1024213,-114263,-107258,38620,316985,165835,-114445,226712,-119049,-114496,66303,232672,38384
1024214,-114300,-107274,38577,317014,165811,-114465,226662,-119084,-114519,66262,232608,38341
1024215,-114350,-107300,38544,317045,165715,-114498,226607,-119096,-114548,66267,232551,38311
1024216,-114372,-107315,38483,317058,165692,-114493,226554,-119128,-114548,66225,232546,38245
1024217,-114381,-107334,38446,317035,165670,-114542,226519,-119131,-114594,66123,232577,38211
1024218,-114384,-107356,38451,316961,165614,-114540,226519,-119137,-114592,66074,232620,38217
1024219,-114394,-107362,38497,316908,165498,-114558,226491,-119154,-114611,66062,232646,38265
1024220,-114416,-107374,38540,316882,165517,-114548,226476,-119143,-114600,66071,232594,38310
1024221,-114414,-107364,38545,316869,165572,-114532,226464,-119122,-114583,66099,232570,38309
1024222,-114411,-107341,38551,316920,165562,-114523,226464,-119109,-114577,66128,232576,38317
1024223,-114374,-107317,38563,316960,165568,-114509,226498,-119102,-114559,66149,232594,38330
1024224,-114353,-107328,38579,316982,165649,-114468,226479,-119082,-114520,66201,232631,38343
1024225,-114329,-107301,38589,317032,165706,-114464,226475,-119063,-114515,66221,232661,38359
1024226,-114297,-107271,38620,317108,165726,-114458,226511,-119063,-114510,66235,232740,38387
1024227,-114260,-107245,38676,317183,165766,-114435,226573,-119066,-114484,66257,232771,38440
1024228,-114247,-107229,38700,317175,165801,-114388,226628,-119038,-114439,66285,232766,38463
1024229,-114215,-107208,38753,317180,165808,-114370,226625,-119015,-114420,66342,232805,38516
1024230,-114203,-107199,38765,317196,165814,-114377,226662,-118992,-114430,66356,232732,38532
1024231,-114213,-107197,38760,317155,165834,-114364,226725,-119003,-114418,66366,232600,38529
1024232,-114240,-107200,38740,317116,165797,-114386,226724,-119015,-114438,66332,232551,38508
1024233,-114253,-107198,38747,317062,165734,-114411,226674,-119041,-114465,66251,232533,38510
1024234,-114259,-107232,38710,316979,165687,-114418,226664,-119071,-114474,66189,232498,38475
1024235,-114243,-107249,38665,317004,165588,-114479,226653,-119097,-114531,66191,232506,38431
1024236,-114256,-107249,38624,317070,165486,-114525,226525,-119106,-114578,66156,232522,38390
1024237,-114278,-107278,38560,316986,165520,-114560,226358,-119140,-114613,66171,232656,38324
1024238,-114299,-107312,38520,316933,165589,-114591,226272,-119171,-114645,66139,232721,38282
1024239,-114365,-107336,38523,316927,165578,-114582,226310,-119173,-114635,66118,232661,38288
1024240,-114413,-107359,38517,316989,165572,-114543,226296,-119167,-114597,66127,232673,38284
1024241,-114396,-107335,38549,317034,165538,-114531,226271,-119134,-114583,66142,232666,38312
1024242,-114363,-107294,38585,317038,165499,-114522,226376,-119124,-114577,66115,232642,38352
1024243,-114316,-107283,38635,317015,165490,-114500,226521,-119104,-114554,66103,232643,38400
1024244,-114287,-107240,38663,317011,165480,-114476,226575,-119073,-114530,66140,232610,38430
1024245,-114269,-107226,38688,317028,165511,-114446,226618,-119044,-114501,66207,232633,38452
1024246,-114259,-107208,38704,317035,165648,-114433,226615,-119035,-114489,66252,232725,38467
1024247,-114247,-107175,38726,317112,165689,-114418,226686,-119009,-114472,66283,232740,38492
1024248,-114209,-107145,38752,317176,165669,-114389,226786,-118972,-114443,66348,232600,38520
1024249,-114202,-107131,38768,317184,165787,-114383,226805,-118956,-114437,66424,232585,38534
1024250,-114202,-107140,38821,317184,165896,-114400,226773,-118960,-114455,66348,232685,38588
1024251,-114215,-107143,38849,317220,165954,-114434,226752,-119009,-114489,66273,232751,38613
1024252,-114251,-107167,38858,317257,165972,-114477,226740,-119059,-114533,66251,232748,38623
1024253,-114294,-107195,38830,317246,165899,-114487,226708,-119074,-114539,66240,232735,38595
1024254,-114353,-107241,38807,317189,165787,-114504,226671,-119093,-114557,66261,232783,38573
1024255,-114398,-107282,38747,317104,165725,-114501,226625,-119109,-114551,66275,232802,38511
1024256,-114433,-107278,38717,317077,165753,-114496,226567,-119099,-114549,66235,232677,38484
1024257,-114474,-107303,38686,317074,165722,-114472,226491,-119096,-114522,66260,232558,38451
1024258,-114485,-107312,38668,317074,165714,-114448,226424,-119096,-114501,66227,232529,38434
1024259,-114494,-107322,38660,317047,165680,-114471,226398,-119124,-114523,66199,232543,38425
1024260,-114473,-107322,38641,317012,165575,-114455,226429,-119126,-114509,66205,232607,38407
1024261,-114395,-107309,38653,316971,165537,-114445,226455,-119117,-114498,66198,232652,38419
1024262,-114355,-107286,38694,317003,165549,-114426,226465,-119085,-114479,66247,232613,38457
1024263,-114297,-107262,38717,316971,165460,-114384,226515,-119036,-114436,66325,232595,38484
1024264,-114285,-107247,38747,316963,165429,-114359,226549,-119032,-114412,66384,232704,38511
1024265,-114309,-107259,38753,316963,165502,-114327,226613,-119014,-114377,66450,232797,38521
1024266,-114300,-107246,38754,317010,165591,-114330,226669,-118994,-114380,66473,232809,38520
1024267,-114241,-107219,38806,317165,165629,-114349,226718,-119002,-114404,66432,232866,38573
1024268,-114197,-107200,38813,317259,165689,-114358,226758,-118992,-114416,66375,232931,38574
1024269,-114175,-107175,38838,317233,165761,-114335,226812,-118967,-114386,66449,232883,38603
1024270,-114132,-107151,38862,317246,165812,-114284,226770,-118936,-114337,66474,232790,38625
1024271,-114119,-107138,38885,317355,165780,-114261,226612,-118939,-114313,66435,232761,38653
1024272,-114145,-107138,38903,317426,165802,-114284,226563,-118984,-114339,66377,232706,38672
1024273,-114215,-107179,38841,317381,165882,-114308,226559,-119011,-114362,66360,232687,38607
1024274,-114277,-107221,38769,317285,166001,-114338,226441,-119056,-114390,66362,232728,38535
1024275,-114299,-107219,38738,317189,165969,-114341,226439,-119033,-114395,66367,232630,38501
1024276,-114309,-107224,38757,317127,165866,-114375,226469,-119021,-114428,66333,232526,38520
1024277,-114320,-107246,38721,317038,165819,-114427,226501,-119057,-114479,66266,232601,38485
1024278,-114342,-107261,38716,316996,165818,-114453,226480,-119098,-114502,66214,232749,38483
1024279,-114321,-107263,38726,316994,165798,-114501,226500,-119125,-114551,66121,232759,38492
1024280,-114304,-107267,38737,317032,165751,-114487,226578,-119131,-114539,66080,232690,38506
1024281,-114299,-107256,38769,317081,165721,-114427,226616,-119096,-114482,66090,232635,38534
1024282,-114277,-107215,38799,317142,165735,-114396,226660,-119060,-114451,66125,232601,38563
1024283,-114237,-107188,38815,317153,165776,-114362,226689,-119036,-114412,66151,232605,38583
1024284,-114201,-107140,38834,317246,165751,-114348,226662,-119025,-114402,66191,232661,38597
1024285,-114152,-107104,38810,317295,165777,-114333,226689,-118997,-114389,66259,232754,38574
1024286,-114122,-107086,38819,317250,165810,-114287,226755,-118960,-114338,66348,232920,38588
1024287,-114087,-107041,38883,317304,165830,-114269,226828,-118940,-114321,66396,233052,38649
1024288,-114038,-107009,38888,317310,165941,-114252,226894,-118905,-114308,66460,233019,38651
1024289,-114013,-106967,38954,317338,165939,-114220,226928,-118892,-114272,66533,233078,38716
1024290,-113996,-106970,38996,317342,165841,-114151,226899,-118828,-114203,66578,233112,38763
1024291,-113999,-106979,39021,317335,165948,-114167,226822,-118841,-114223,66602,233076,38785
1024292,-114060,-107000,38970,317363,166078,-114219,226785,-118893,-114272,66595,233030,38737
1024293,-114085,-107020,38899,317304,166124,-114257,226782,-118923,-114310,66556,233007,38664
1024294,-114112,-107029,38820,317328,166072,-114278,226783,-118958,-114329,66444,232970,38588
1024295,-114137,-107047,38793,317335,165955,-114299,226776,-118996,-114354,66415,232960,38559
1024296,-114154,-107064,38809,317307,165849,-114333,226811,-119038,-114387,66420,232871,38576
1024297,-114157,-107084,38869,317319,165730,-114334,226768,-119053,-114390,66410,232747,38634
1024298,-114188,-107095,38909,317310,165596,-114314,226715,-119053,-114370,66410,232700,38675
1024299,-114192,-107111,38893,317274,165542,-114334,226675,-119070,-114386,66364,232756,38659
1024300,-114170,-107116,38889,317189,165551,-114344,226650,-119048,-114396,66301,232809,38658
1024301,-114172,-107113,38895,317112,165637,-114330,226658,-119022,-114383,66330,232803,38660
1024302,-114157,-107103,38881,317106,165786,-114318,226721,-119017,-114371,66361,232667,38648
1024303,-114148,-107096,38899,317142,165934,-114311,226752,-119021,-114364,66365,232617,38665
1024304,-114126,-107074,38926,317206,165987,-114309,226777,-119014,-114363,66342,232623,38691
1024305,-114103,-107037,38970,317279,165959,-114291,226783,-118996,-114341,66359,232639,38735
1024306,-114079,-107011,39004,317273,165905,-114272,226822,-118982,-114328,66438,232748,38771
1024307,-114056,-106987,39033,317327,165952,-114256,226828,-118983,-114312,66466,232856,38798
1024308,-114064,-106971,39054,317315,166082,-114267,226826,-118967,-114320,66449,232899,38816
1024309,-114043,-106953,39056,317362,166144,-114251,226866,-118955,-114305,66451,232896,38823
1024310,-114018,-106931,39087,317431,166127,-114244,226832,-118948,-114298,66469,232821,38856
1024311,-114011,-106921,39106,317407,166137,-114247,226752,-118942,-114302,66490,232729,38871
1024312,-114008,-106929,39141,317301,166105,-114254,226730,-118941,-114311,66448,232649,38905
1024313,-114058,-106951,39096,317217,166050,-114302,226722,-118985,-114353,66367,232741,38862
1024314,-114122,-106989,39031,317214,166004,-114338,226674,-119031,-114390,66335,232814,38799
1024315,-114162,-107011,38965,317227,165982,-114371,226639,-119066,-114423,66308,232760,38734
1024316,-114170,-107051,38887,317184,165966,-114408,226623,-119083,-114461,66349,232680,38655
1024317,-114188,-107071,38863,317172,165901,-114426,226586,-119096,-114478,66265,232666,38633
1024318,-114194,-107067,38874,317180,165781,-114448,226560,-119121,-114501,66186,232724,38641
1024319,-114229,-107077,38886,317212,165604,-114450,226566,-119117,-114504,66193,232710,38651
1024320,-114220,-107069,38877,317146,165445,-114412,226603,-119088,-114464,66222,232712,38641
1024321,-114204,-107049,38886,317162,165492,-114393,226632,-119064,-114446,66196,232613,38654
1024322,-114164,-107029,38903,317218,165526,-114384,226632,-119030,-114436,66197,232542,38669
1024323,-114128,-107004,38920,317307,165509,-114334,226625,-119003,-114390,66243,232475,38686
1024324,-114153,-106998,38899,317342,165646,-114339,226653,-119025,-114393,66289,232550,38666
1024325,-114162,-106997,38849,317249,165738,-114338,226690,-119007,-114390,66385,232703,38616
1024326,-114162,-106979,38881,317189,165806,-114339,226693,-118996,-114392,66436,232891,38647
1024327,-114127,-106952,38961,317189,165893,-114337,226715,-118988,-114390,66432,233027,38727
1024328,-114102,-106931,38987,317196,165901,-114321,226763,-119006,-114375,66443,233129,38753
1024329,-114077,-106913,39038,317269,165910,-114302,226726,-118973,-114357,66502,233154,38804
1024330,-114062,-106912,39071,317339,165899,-114290,226613,-118965,-114343,66547,233125,38836
1024331,-114080,-106921,39081,317335,165896,-114297,226544,-118955,-114352,66549,233129,38846
1024332,-114125,-106952,39063,317297,165899,-114333,226603,-118972,-114386,66502,233130,38827
1024333,-114130,-106965,39032,317284,165855,-114375,226628,-119007,-114430,66441,233036,38799
1024334,-114161,-106996,38972,317250,165783,-114398,226619,-119020,-114451,66433,232970,38741
1024335,-114187,-107010,38908,317235,165730,-114435,226651,-119032,-114490,66370,232904,38673
1024336,-114208,-107046,38887,317208,165826,-114489,226656,-119090,-114544,66296,232790,38656
1024337,-114235,-107066,38866,317170,165866,-114489,226621,-119134,-114541,66258,232720,38634
1024338,-114249,-107088,38869,317156,165855,-114498,226624,-119164,-114549,66179,232688,38635
1024339,-114261,-107095,38902,317134,165867,-114534,226582,-119183,-114588,66112,232649,38669
1024340,-114259,-107087,38914,317105,165842,-114525,226569,-119153,-114575,66121,232600,38681
1024341,-114254,-107062,38937,317131,165793,-114517,226573,-119110,-114573,66163,232555,38704
1024342,-114231,-107055,38942,317201,165799,-114495,226581,-119087,-114547,66176,232532,38710
1024343,-114210,-107039,38955,317275,165762,-114480,226593,-119060,-114535,66229,232528,38722
1024344,-114183,-107017,38969,317314,165805,-114502,226576,-119042,-114554,66266,232561,38736
1024345,-114162,-106990,38986,317332,165901,-114491,226544,-119040,-114543,66277,232605,38754
1024346,-114101,-106983,38982,317316,165950,-114463,226613,-119038,-114517,66265,232666,38752
1024347,-114085,-106984,38986,317309,165953,-114426,226730,-119000,-114479,66322,232781,38752
1024348,-114103,-106987,38986,317356,165977,-114397,226734,-118992,-114451,66339,232911,38751
1024349,-114105,-106983,38989,317366,165980,-114381,226799,-118951,-114432,66379,232968,38756
1024350,-114113,-106985,38967,317388,165970,-114377,226931,-118958,-114431,66384,232921,38736
1024351,-114102,-106988,38995,317428,165955,-114365,226942,-118976,-114418,66401,232775,38760
1024352,-114081,-106986,39029,317364,165896,-114381,226922,-119013,-114434,66443,232572,38794
1024353,-114092,-106996,39019,317273,165761,-114400,226839,-119048,-114454,66424,232636,38784
1024354,-114130,-107032,38970,317184,165692,-114439,226770,-119086,-114491,66306,232797,38735
1024355,-114163,-107051,38958,317156,165630,-114460,226723,-119103,-114514,66220,232845,38724
1024356,-114204,-107078,38900,317138,165475,-114474,226678,-119102,-114529,66233,232833,38666
1024357,-114246,-107108,38856,317111,165441,-114504,226622,-119103,-114558,66230,232837,38625
1024358,-114260,-107129,38808,317061,165476,-114514,226596,-119095,-114567,66210,232783,38576
1024359,-114277,-107144,38776,317057,165504,-114527,226585,-119090,-114579,66195,232652,38541
1024360,-114275,-107136,38783,317137,165594,-114554,226556,-119113,-114607,66118,232551,38548
1024361,-114269,-107120,38804,317156,165653,-114566,226568,-119107,-114619,66095,232552,38571
1024362,-114269,-107122,38825,317179,165701,-114572,226510,-119112,-114623,66126,232596,38594
1024363,-114258,-107113,38862,317218,165732,-114572,226503,-119104,-114628,66101,232668,38629
1024364,-114254,-107104,38872,317220,165798,-114586,226564,-119096,-114636,66089,232764,38638
1024365,-114247,-107100,38888,317204,165869,-114578,226569,-119062,-114632,66146,232840,38651
1024366,-114210,-107054,38920,317227,165847,-114547,226582,-119048,-114597,66185,232852,38689
1024367,-114166,-107007,38946,317221,165863,-114476,226662,-119010,-114530,66254,232746,38712
1024368,-114145,-106995,38935,317162,165952,-114425,226786,-118986,-114479,66319,232667,38702
1024369,-114111,-106985,38929,317176,166044,-114404,226792,-118990,-114458,66356,232667,38694
1024370,-114099,-106975,38954,317221,166128,-114433,226765,-119029,-114486,66298,232695,38719
1024371,-114107,-107005,38941,317254,166078,-114440,226746,-119040,-114492,66323,232725,38710
1024372,-114119,-107033,38924,317243,165981,-114465,226745,-119043,-114520,66304,232757,38689
1024373,-114160,-107073,38865,317233,165917,-114505,226697,-119072,-114557,66295,232758,38630
1024374,-114205,-107079,38827,317209,165833,-114527,226627,-119094,-114578,66257,232738,38594
1024375,-114209,-107107,38779,317187,165749,-114514,226586,-119087,-114564,66262,232593,38545
1024376,-114245,-107141,38819,317114,165691,-114517,226601,-119081,-114569,66273,232396,38587
1024377,-114253,-107145,38845,317053,165682,-114530,226595,-119112,-114584,66220,232274,38611
1024378,-114277,-107153,38831,317011,165718,-114568,226547,-119166,-114621,66145,232372,38597
1024379,-114297,-107165,38790,317029,165657,-114582,226509,-119180,-114635,66083,232390,38557
1024380,-114313,-107172,38799,317090,165635,-114615,226494,-119221,-114667,66029,232487,38565
1024381,-114327,-107183,38787,317074,165625,-114637,226516,-119215,-114691,66065,232585,38556
1024382,-114333,-107168,38789,317068,165641,-114625,226548,-119194,-114678,66134,232615,38557
1024383,-114327,-107149,38792,317106,165538,-114572,226597,-119159,-114625,66174,232662,38563
1024384,-114275,-107131,38796,317091,165528,-114558,226634,-119135,-114608,66199,232732,38563
1024385,-114233,-107118,38802,317099,165652,-114528,226649,-119131,-114580,66186,232726,38567
1024386,-114199,-107095,38827,317152,165787,-114489,226634,-119110,-114544,66241,232670,38594
1024387,-114150,-107086,38893,317188,165867,-114456,226624,-119097,-114508,66232,232688,38659
1024388,-114120,-107080,38905,317261,165902,-114430,226618,-119059,-114482,66230,232675,38671
1024389,-114104,-107066,38951,317328,165876,-114455,226627,-119047,-114505,66239,232783,38720
1024390,-114096,-107054,38934,317325,165781,-114471,226721,-119038,-114524,66232,232842,38702
1024391,-114112,-107066,38926,317314,165611,-114477,226785,-119037,-114530,66260,232840,38694
1024392,-114111,-107092,38902,317193,165545,-114496,226787,-119047,-114549,66230,232878,38670
1024393,-114164,-107116,38882,317030,165681,-114526,226736,-119097,-114580,66128,232960,38650
1024394,-114235,-107139,38856,316928,165805,-114547,226646,-119130,-114598,66094,232881,38623
1024395,-114270,-107138,38831,317028,165783,-114555,226579,-119150,-114610,66051,232665,38596
1024396,-114259,-107152,38824,317040,165686,-114528,226569,-119160,-114581,66015,232447,38589
1024397,-114282,-107161,38820,317038,165630,-114558,226514,-119198,-114613,65971,232412,38586
1024398,-114320,-107188,38812,316995,165649,-114590,226482,-119225,-114644,65998,232443,38577
1024399,-114348,-107204,38770,316954,165666,-114606,226419,-119238,-114657,66027,232417,38534
1024400,-114346,-107208,38727,316928,165722,-114578,226340,-119230,-114631,66103,232418,38489
1024401,-114331,-107201,38681,316947,165735,-114546,226308,-119208,-114598,66145,232461,38446
1024402,-114320,-107213,38679,316951,165720,-114505,226355,-119184,-114561,66150,232531,38443
1024403,-114313,-107213,38677,316985,165644,-114458,226431,-119142,-114509,66152,232598,38445
1024404,-114295,-107169,38718,317066,165647,-114477,226477,-119128,-114530,66154,232630,38483
1024405,-114253,-107138,38734,317106,165634,-114486,226499,-119121,-114539,66205,232648,38502
1024406,-114202,-107119,38751,317173,165595,-114468,226566,-119095,-114520,66255,232615,38515
1024407,-114154,-107093,38741,317177,165579,-114432,226704,-119073,-114485,66317,232624,38506
1024408,-114147,-107088,38736,317155,165619,-114431,226787,-119051,-114484,66320,232734,38499
1024409,-114117,-107084,38737,317140,165675,-114426,226847,-119040,-114480,66311,232833,38502
1024410,-114112,-107091,38759,317143,165764,-114448,226880,-119075,-114501,66314,232813,38523
1024411,-114129,-107101,38787,317159,165871,-114460,226866,-119087,-114513,66307,232725,38552
1024412,-114165,-107104,38789,317132,165870,-114440,226723,-119088,-114493,66266,232720,38555
1024413,-114163,-107105,38797,317120,165709,-114442,226640,-119072,-114496,66213,232630,38563
1024414,-114193,-107108,38799,317137,165581,-114453,226615,-119085,-114508,66212,232429,38561
1024415,-114239,-107121,38777,317096,165477,-114457,226592,-119090,-114509,66220,232345,38543
1024416,-114297,-107141,38711,316998,165441,-114452,226577,-119096,-114506,66212,232382,38477
1024417,-114349,-107179,38662,316894,165496,-114478,226541,-119110,-114531,66183,232411,38428
1024418,-114346,-107194,38596,316728,165566,-114482,226554,-119115,-114539,66213,232335,38362
1024419,-114356,-107207,38557,316655,165597,-114517,226461,-119163,-114571,66222,232453,38323
1024420,-114356,-107215,38512,316665,165623,-114542,226432,-119152,-114597,66218,232517,38275
1024421,-114335,-107194,38513,316717,165633,-114558,226422,-119138,-114611,66202,232526,38280
1024422,-114343,-107215,38537,316798,165621,-114545,226417,-119109,-114598,66213,232582,38303
1024423,-114319,-107212,38576,316894,165578,-114509,226410,-119096,-114561,66231,232594,38343
1024424,-114305,-107203,38623,317017,165578,-114500,226404,-119105,-114556,66266,232656,38387
1024425,-114310,-107195,38641,317032,165600,-114450,226481,-119071,-114503,66295,232638,38406
1024426,-114258,-107178,38644,317071,165680,-114446,226560,-119053,-114498,66251,232671,38410
1024427,-114233,-107160,38640,317075,165734,-114411,226644,-119035,-114462,66276,232768,38406
