timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1039588,-22.894819397432684,1.1806325079262479,-90.57567594753618,4.620747677660802
1039589,-23.103839319493545,1.497403815077405,-89.48194834674814,3.6958161499869675
1039590,-23.668554254605397,2.1241596691384075,-87.6139595645891,1.8528538802156618
1039591,-23.859540688321317,1.9764213684684364,-84.35483411636051,-0.334757023471866
1039592,-23.948490315026106,1.9973179357168647,-83.06800958779058,-0.6351733688061358
1039593,-23.679431199860232,2.0343152087045837,-81.77073190915144,-0.11855416823618725
1039594,-23.620197090540387,2.169921989594968,-83.33965569569773,1.6179968680526144
1039595,-23.194640347938048,1.9428218190523694,-82.990180798457,2.109617005999098
1039596,-23.075508323112786,1.8943436428321547,-86.0859050241761,4.410938334052844
1039597,-23.30131697438503,2.1360624253309197,-89.30006465661518,6.658765659162782
1039598,-23.08550973522017,1.9058325155010607,-90.03137049792258,7.278341093066047
1039599,-22.238994018974267,1.1692907820226992,-87.99635302733441,6.633783387478616
1039600,-22.328563101594682,1.295587707315235,-88.21473513325691,6.728637478891869
1039601,-22.7157769966077,1.1256720171390953,-90.41529060124321,7.753015822184352
1039602,-23.06908102510215,1.0060567006910333,-92.1060141858652,8.071044515158974
1039603,-23.317652290160936,0.6642162605739941,-92.3332122098991,7.61079161698035
1039604,-22.520733526553386,0.08162874717277191,-90.12495984106317,6.3775999845756814
1039605,-21.94387156280891,-0.2183811222762415,-89.82341817227461,6.247611159313237
1039606,-21.859291486511665,-0.2387532639888832,-89.93535835539751,6.1052072551210586
1039607,-22.163597518628535,-0.2870392533902759,-92.34173584636756,6.8390443977350515
1039608,-22.164037978341412,-0.0814706908986409,-91.66945855876656,6.3733535554747505
1039609,-22.470688509819865,0.4152529239661362,-89.21902350234632,4.730574608810457
1039610,-22.940135403222257,0.1681141062676943,-88.69105261044479,3.6973700157041094
1039611,-23.16467612776171,0.14246071606680744,-88.83108612276737,3.725988668806167
1039612,-23.166018506403816,0.36812696154834157,-90.08786708087246,4.536731835324645
1039613,-23.20371568550297,0.889462571099557,-90.4203626107028,5.199574540513822
1039614,-23.348793461305604,1.4669845767607512,-91.65567135171568,6.156503953876381
1039615,-23.24671998202325,1.6553928979419652,-92.85308288812848,6.924485230644677
1039616,-23.110559868869814,1.5708676738945542,-91.2134183314165,6.062441050229609
1039617,-23.007270628731703,1.4776251436846906,-90.4312521173697,5.874642181806848
1039618,-22.721571615601533,1.457034820874469,-88.81749529186527,5.449557084776643
1039619,-22.357999657285518,0.924374272914747,-87.62441363043126,5.311611372872903
1039620,-22.669761663805616,1.0993189306846034,-90.36505843255327,6.970283412280878
1039621,-23.224911983448465,1.4894065657401825,-95.08351521608802,9.453322708284759
1039622,-23.583277278898777,1.7362082283671043,-97.11519866332947,9.876704084614175
1039623,-23.278550247242038,1.5732998182493247,-95.16658129383814,8.659983042629392
1039624,-22.873452779069794,1.4345124231042519,-90.62431987171294,6.126529788611151
1039625,-23.024387568469592,1.776422232627283,-85.35351755199099,3.055982928942285
1039626,-23.872632374921068,2.8453372396327268,-82.83771120536312,1.3928218913633827
1039627,-24.518292173366262,3.421868404978568,-81.888366222689,0.6080035652666993
1039628,-24.54947386564379,3.0492777309812027,-82.1668834144948,0.5895056940307768
1039629,-24.162528680062792,2.159500937339317,-85.66473364723242,2.5211672732975785
1039630,-23.714683155867874,1.4319721488338928,-90.07366150164398,4.376861600977463
1039631,-23.470707764160466,0.7803745447824895,-89.13771634758723,3.439535045247794
1039632,-23.549285451206288,0.6005309479235166,-86.2995827127661,1.8192968409084642
1039633,-23.555111082730832,0.5010726632308433,-83.92388153833781,0.8108138197121662
1039634,-23.256352942645435,0.46462429984103437,-82.71811108732254,0.8078045989714155
1039635,-22.939535735283584,0.4262648883532165,-82.36001740368283,0.6577222604373674
1039636,-22.615537252985746,0.4928063488648604,-84.72116400798859,2.224908067659271
1039637,-22.62938290327645,0.5828679871985969,-87.06113497718434,3.8670561074677607
1039638,-22.45785628104852,0.47232540506706755,-88.19477029838254,4.845114054123769
1039639,-22.294077055138246,0.45758765622986175,-89.37384826236848,6.001915327246024
1039640,-22.311668552102105,0.3984337655226682,-91.02681591211422,6.975371914837524
1039641,-22.330216901460062,0.1523580194659644,-92.06412341231771,7.259847567601355
1039642,-22.263957346925963,-0.1408612608556723,-91.60239526298756,6.498970079058381
1039643,-22.533700232697015,-0.06840960216322856,-90.16636330921392,4.988935278621284
1039644,-22.808403791503565,-0.04178510578162786,-89.0332960502501,3.756795768932534
1039645,-23.11007226463289,-0.18721286200616305,-88.15248887635971,3.1654819708055584
1039646,-23.361163428973782,-0.1349733303877656,-87.56452009593522,2.734115585341897
1039647,-23.262115827160073,-0.031417339996551163,-84.64263335609849,1.009041515237186
1039648,-22.99988543413724,-0.33825564920539364,-83.76192870795603,0.13780456226231763
1039649,-22.978669705599145,-0.28908411087923014,-83.53061723873907,-0.12191095039815991
1039650,-22.944516280692824,-0.3790050016573332,-84.59433496553629,0.49613923139440885
1039651,-22.683470560769933,-0.31984364186268976,-85.29677190380698,0.9274504415216143
1039652,-22.50516775670485,0.038485557916601465,-85.61420595339314,1.0813588438149964
1039653,-22.82222758782052,0.32506283605994213,-89.61820273708963,3.0864790223467935
1039654,-23.118182143660874,0.5273372346130145,-92.45799729711507,5.1312145929023245
1039655,-23.28179049943742,0.8498221804647983,-93.56060676531615,6.3883239913711805
1039656,-23.161867642343736,0.9915961472836443,-92.0470109510743,6.005616460572128
1039657,-22.97374199772264,0.8293532459383641,-91.56329056922004,6.030340246664309
1039658,-22.745540636818532,0.6712075687059951,-91.86163019562173,6.743730972575577
1039659,-22.70194985446153,0.6693266373254119,-91.91203364619196,6.948743454542637
1039660,-23.586541039564622,1.5421536620269762,-91.98491241887132,6.470197553558137
1039661,-24.30679548932312,2.1434295708324953,-89.15410935758428,4.620939381374228
1039662,-24.249212146423133,2.136833217882895,-86.74733471510808,2.961932952124698
1039663,-24.338467509298198,2.3856444943573933,-84.02654480939964,1.70489321128116
1039664,-23.96734082991236,2.2401053895519,-82.35749207528897,0.9526585235289531
1039665,-23.84103414255685,2.049726184472547,-82.2260832007114,0.6044445569677919
1039666,-23.61496403841602,1.6468212679342287,-83.49469445781142,1.2365408647292497
1039667,-23.483184155085837,1.3043968921438136,-87.31630846716143,2.946428403865866
1039668,-23.236600541520943,0.8529388075198767,-90.0376742340477,3.717322657108525
1039669,-23.126494854982298,0.4608381762300269,-91.24867210551565,4.1051085203107505
1039670,-23.26393082020877,0.3452024752559737,-91.28231340122147,3.639991140276834
1039671,-22.968950625971047,-0.098961570723759,-91.43662770482024,3.7539491548104706
1039672,-22.8679129423806,-0.19513407572685537,-93.25670114145396,5.128999442574241
1039673,-22.64358162753649,-0.3177058805983961,-94.25900243665455,6.037325976598368
1039674,-22.414379321098977,-0.2670321347977733,-92.88931893830886,5.788286876335405
1039675,-22.356865394291503,-0.0321737943104381,-88.89308286384039,3.789848225554124
1039676,-22.461436985799423,0.5488653119627998,-86.79899719198238,2.7327395204747518
1039677,-22.311701815863216,0.6205328194866979,-85.92860730741631,2.492569455596822
1039678,-21.89259227828552,0.213995666080109,-85.04132651422242,2.2691330612724414
1039679,-21.985037591906917,0.4312990456207899,-84.53183276850086,2.4570867028505745
1039680,-22.511676856806616,0.8321581777713618,-86.18102831890792,3.705324638050115
1039681,-22.749841505859763,0.6704935324794405,-87.25318152081945,4.255328864666808
1039682,-22.60280296880819,0.5902974903874565,-86.0762958469868,3.567124329014405
1039683,-22.618048982043547,1.3183354692089324,-87.70667619918186,4.372387560149946
