Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1021973,-114966,-107408,39329,318048,166883,-114139,225737,-119229,-114191,67043,233223,39095
1021974,-114991,-107417,39346,318017,166797,-114143,225633,-119227,-114195,66987,233145,39111
1021975,-115062,-107441,39340,318006,166668,-114136,225608,-119239,-114189,66974,233203,39106
1021976,-115090,-107455,39278,317978,166438,-114126,225594,-119218,-114182,67041,233170,39045
1021977,-115115,-107471,39252,317902,166295,-114112,225533,-119199,-114163,67057,233255,39017
1021978,-115118,-107494,39235,317855,166300,-114117,225456,-119211,-114170,67008,233389,38999
1021979,-115136,-107510,39204,317733,166303,-114144,225493,-119189,-114198,66958,233365,38973
1021980,-115142,-107510,39185,317775,166306,-114144,225550,-119183,-114196,66984,233274,38951
1021981,-115112,-107478,39196,317789,166294,-114107,225553,-119148,-114158,67023,233202,38964
1021982,-115111,-107471,39182,317762,166221,-114067,225573,-119127,-114119,67064,233289,38952
1021983,-115077,-107472,39210,317828,166143,-114045,225621,-119142,-114100,67052,233417,38976
1021984,-115020,-107450,39222,317865,166229,-114077,225671,-119121,-114131,66992,233476,38988
1021985,-114995,-107461,39277,317831,166317,-114123,225739,-119091,-114176,67061,233427,39041
1021986,-114938,-107418,39306,317863,166444,-114106,225809,-119052,-114159,67112,233223,39073
1021987,-114910,-107370,39359,317985,166568,-114119,225850,-119033,-114171,67103,233114,39126
1021988,-114870,-107350,39359,318098,166677,-114083,225873,-119060,-114133,67018,233155,39128
1021989,-114860,-107338,39337,318104,166714,-114011,225852,-119022,-114061,67090,233190,39103
1021990,-114857,-107325,39281,318051,166685,-113936,225870,-118991,-113988,67180,233160,39047
1021991,-114879,-107345,39249,318021,166693,-113934,225905,-119037,-113988,67218,233175,39014
1021992,-114942,-107373,39251,318003,166724,-113976,225845,-119086,-114026,67196,233223,39019
1021993,-115009,-107409,39286,317966,166647,-114024,225749,-119112,-114076,67156,233316,39053
1021994,-115042,-107452,39305,317926,166572,-114047,225646,-119139,-114099,67125,233348,39070
1021995,-115051,-107497,39300,317890,166484,-114053,225573,-119119,-114108,67166,233309,39070
1021996,-115076,-107485,39286,317876,166414,-114065,225507,-119148,-114119,67155,233294,39052
1021997,-115107,-107491,39266,317866,166375,-114077,225467,-119171,-114129,67103,233311,39033
1021998,-115106,-107510,39261,317834,166398,-114073,225436,-119187,-114125,66994,233313,39027
1021999,-115109,-107522,39231,317767,166469,-114048,225456,-119180,-114101,66920,233210,38999
1022000,-115097,-107517,39208,317676,166494,-113999,225528,-119175,-114052,66961,233047,38978
1022001,-115100,-107495,39252,317684,166533,-113996,225600,-119161,-114051,66946,233017,39020
1022002,-115105,-107475,39245,317729,166547,-114010,225606,-119169,-114063,66922,233175,39011
1022003,-115078,-107471,39228,317778,166419,-114000,225633,-119120,-114052,67031,233286,38996
1022004,-115068,-107443,39257,317846,166321,-113998,225678,-119093,-114055,67141,233377,39025
1022005,-115050,-107457,39291,317902,166347,-114028,225691,-119091,-114079,67167,233466,39061
1022006,-114992,-107419,39331,317903,166420,-113990,225773,-119059,-114043,67198,233455,39097
1022007,-114961,-107393,39367,317926,166503,-114021,225833,-119069,-114076,67213,233500,39133
1022008,-114935,-107342,39406,317955,166568,-114043,225889,-119078,-114095,67203,233489,39173
1022009,-114921,-107330,39420,317989,166556,-114045,225943,-119053,-114098,67240,233521,39186
1022010,-114891,-107299,39426,318020,166372,-113997,225985,-119025,-114048,67262,233494,39194
1022011,-114889,-107281,39483,318053,166190,-113978,225955,-119020,-114030,67253,233450,39250
1022012,-114908,-107273,39475,318085,166096,-113978,225893,-119038,-114033,67210,233451,39240
1022013,-114914,-107288,39461,318017,166210,-113980,225823,-119045,-114035,67074,233349,39228
1022014,-114957,-107341,39396,317891,166292,-113955,225760,-119030,-114006,67089,233235,39163
1022015,-115017,-107384,39359,317891,166387,-113980,225685,-119068,-114035,67100,233175,39126
1022016,-115073,-107415,39346,317936,166442,-114012,225601,-119133,-114064,67013,233238,39113
1022017,-115094,-107423,39311,317956,166481,-114026,225557,-119148,-114080,66930,233162,39076
1022018,-115110,-107440,39260,317927,166459,-114046,225571,-119136,-114101,66975,233093,39027
1022019,-115122,-107457,39248,317875,166392,-114053,225583,-119137,-114106,67012,233051,39013
1022020,-115084,-107405,39291,317839,166277,-114049,225604,-119100,-114102,67024,232959,39056
1022021,-115073,-107407,39326,317798,166426,-114072,225623,-119068,-114123,67061,232800,39090
1022022,-115032,-107386,39349,317867,166469,-114074,225648,-119028,-114126,67090,232796,39114
1022023,-115011,-107384,39318,317921,166499,-114095,225644,-119025,-114146,67065,233033,39083
1022024,-115014,-107372,39339,317986,166528,-114078,225654,-119021,-114130,67061,233190,39107
1022025,-115032,-107381,39312,318051,166550,-114032,225656,-119020,-114084,67088,233301,39076
1022026,-115040,-107359,39335,318059,166675,-113999,225679,-119029,-114055,67094,233491,39097
1022027,-115059,-107345,39387,318015,166774,-113976,225715,-119034,-114028,67137,233642,39152
1022028,-115029,-107325,39407,318058,166732,-113922,225765,-119003,-113973,67201,233666,39172
1022029,-115007,-107299,39425,318133,166729,-113890,225767,-118985,-113942,67254,233653,39193
1022030,-114970,-107294,39480,318144,166745,-113921,225807,-118989,-113974,67263,233609,39247
1022031,-114961,-107291,39512,318098,166744,-113917,225808,-118986,-113970,67232,233609,39277
1022032,-114932,-107313,39500,318049,166733,-113933,225809,-119016,-113984,67210,233548,39266
1022033,-114957,-107330,39497,318043,166730,-113974,225797,-119042,-114027,67142,233414,39263
1022034,-114968,-107350,39470,318028,166700,-113995,225762,-119062,-114048,67041,233302,39234
1022035,-114967,-107368,39445,318046,166624,-114015,225685,-119066,-114068,66990,233322,39207
1022036,-114960,-107370,39476,318120,166435,-114036,225532,-119086,-114089,66940,233313,39241
1022037,-114968,-107390,39444,318101,166326,-114053,225433,-119065,-114107,66987,233317,39210
1022038,-115032,-107429,39353,317958,166271,-114017,225413,-119058,-114072,67060,233440,39119
1022039,-115076,-107461,39282,317770,166317,-114005,225402,-119054,-114060,67131,233535,39047
1022040,-115069,-107445,39292,317690,166239,-114008,225400,-119038,-114063,67161,233601,39056
1022041,-115045,-107426,39309,317778,166206,-114016,225501,-119044,-114067,67164,233545,39071
1022042,-115052,-107408,39329,317832,166310,-114017,225609,-119043,-114070,67155,233493,39093
1022043,-115032,-107393,39303,317880,166362,-113984,225740,-119031,-114037,67152,233391,39066
1022044,-114977,-107353,39321,317986,166350,-113944,225845,-119003,-113999,67161,233303,39091
1022045,-114961,-107344,39315,317993,166463,-113934,225901,-119013,-113988,67188,233303,39079
1022046,-114926,-107325,39345,318077,166610,-113931,225912,-119044,-113985,67183,233404,39112
1022047,-114876,-107310,39386,318189,166699,-113931,225873,-119021,-113983,67200,233424,39150
1022048,-114845,-107298,39442,318240,166728,-113896,225896,-118997,-113948,67225,233408,39204
1022049,-114821,-107265,39519,318246,166715,-113898,225967,-118974,-113955,67256,233432,39283
1022050,-114831,-107263,39547,318246,166758,-113920,225968,-118983,-113975,67206,233511,39309
1022051,-114834,-107266,39525,318182,166798,-113938,225974,-118974,-113989,67164,233521,39290
1022052,-114835,-107263,39506,318052,166754,-113949,226011,-118961,-114005,67086,233487,39272
1022053,-114841,-107274,39473,317986,166667,-113978,226013,-118970,-114033,67095,233441,39235
1022054,-114862,-107284,39439,318021,166541,-114027,225977,-118976,-114079,67091,233277,39208
1022055,-114865,-107305,39433,318104,166488,-114064,225904,-119000,-114116,67086,233197,39198
1022056,-114919,-107344,39395,318028,166523,-114132,225808,-119043,-114184,67084,233289,39160
1022057,-114941,-107346,39411,318000,166557,-114151,225718,-119064,-114203,67048,233254,39176
1022058,-114952,-107326,39441,317953,166524,-114133,225651,-119046,-114182,67048,233112,39207
1022059,-114938,-107322,39451,317990,166398,-114102,225650,-119036,-114154,67031,233042,39213
1022060,-114933,-107328,39415,317922,166350,-114073,225695,-119049,-114126,67030,233098,39178
1022061,-114946,-107332,39394,317861,166499,-114051,225728,-119061,-114106,67031,233134,39156
1022062,-114933,-107311,39374,317902,166586,-114019,225747,-119046,-114072,67061,233122,39137
1022063,-114934,-107303,39381,317966,166634,-113983,225713,-119054,-114036,67084,233260,39146
1022064,-114920,-107299,39381,318045,166596,-113970,225752,-119026,-114022,67114,233345,39145
1022065,-114900,-107287,39404,318100,166583,-113939,225813,-118991,-113993,67157,233312,39171
1022066,-114876,-107290,39432,318154,166615,-113921,225878,-118978,-113973,67161,233431,39198
1022067,-114846,-107301,39439,318150,166755,-113899,225904,-118955,-113949,67206,233542,39203
1022068,-114812,-107271,39467,318166,166770,-113876,225948,-118920,-113930,67287,233505,39231
1022069,-114799,-107268,39497,318209,166787,-113861,225969,-118904,-113914,67325,233511,39259
1022070,-114792,-107251,39504,318233,166727,-113867,225980,-118901,-113919,67303,233600,39267
1022071,-114780,-107234,39525,318281,166597,-113867,225976,-118893,-113921,67279,233545,39290
1022072,-114805,-107244,39510,318259,166515,-113896,225955,-118898,-113950,67265,233573,39275
1022073,-114855,-107265,39495,318217,166580,-113944,225882,-118916,-113997,67253,233429,39262
1022074,-114892,-107283,39474,318172,166650,-113974,225833,-118936,-114027,67248,233283,39241
1022075,-114927,-107299,39451,318107,166669,-113980,225839,-118938,-114035,67201,233238,39218
1022076,-114940,-107316,39427,318076,166633,-113990,225833,-118964,-114044,67144,233177,39193
1022077,-114967,-107331,39423,318077,166648,-113989,225809,-118985,-114041,67104,233119,39190
1022078,-114978,-107354,39401,318108,166687,-114005,225771,-119026,-114058,67011,233151,39163
1022079,-114987,-107376,39349,318080,166594,-114033,225719,-119031,-114086,67020,233292,39116
1022080,-114973,-107371,39337,318024,166454,-114012,225722,-119029,-114067,67101,233331,39104
1022081,-114940,-107342,39289,317942,166350,-113930,225795,-118978,-113981,67204,233297,39055
1022082,-114922,-107331,39295,317950,166382,-113913,225830,-118998,-113968,67197,233427,39060
1022083,-114917,-107336,39311,317917,166497,-113878,225841,-118985,-113934,67201,233523,39075
1022084,-114907,-107323,39374,317857,166524,-113854,225871,-118964,-113909,67296,233677,39139
1022085,-114884,-107324,39430,317904,166518,-113857,225867,-118964,-113911,67294,233783,39197
1022086,-114865,-107303,39486,317989,166521,-113824,225873,-118910,-113879,67352,233843,39254
1022087,-114833,-107256,39528,318017,166507,-113796,225942,-118842,-113849,67370,233863,39291
1022088,-114792,-107208,39582,318083,166507,-113772,226012,-118762,-113828,67427,233718,39346
1022089,-114746,-107201,39587,318122,166684,-113814,226082,-118715,-113868,67471,233591,39353
1022090,-114703,-107213,39547,318146,166889,-113882,226048,-118721,-113934,67427,233703,39314
1022091,-114688,-107188,39526,318216,166985,-113868,225907,-118713,-113922,67424,233702,39289
1022092,-114699,-107178,39515,318263,166929,-113868,225948,-118720,-113919,67398,233624,39282
1022093,-114732,-107204,39456,318135,166848,-113837,225994,-118777,-113891,67360,233743,39224
1022094,-114778,-107209,39406,318060,166791,-113823,225982,-118822,-113879,67330,233817,39170
1022095,-114792,-107202,39417,318091,166750,-113816,225930,-118880,-113869,67297,233743,39181
1022096,-114839,-107222,39402,318110,166770,-113827,225834,-118888,-113878,67257,233677,39166
1022097,-114853,-107254,39404,318090,166721,-113806,225790,-118888,-113860,67245,233613,39172
1022098,-114854,-107283,39451,318120,166715,-113819,225716,-118889,-113872,67227,233495,39216
1022099,-114865,-107280,39507,318155,166671,-113831,225693,-118910,-113883,67197,233386,39272
1022100,-114869,-107289,39505,318182,166656,-113825,225760,-118914,-113880,67185,233302,39269
1022101,-114842,-107301,39500,318195,166738,-113825,225830,-118901,-113874,67186,233261,39267
1022102,-114824,-107272,39522,318211,166728,-113794,225813,-118873,-113846,67251,233291,39286
1022103,-114804,-107254,39544,318229,166633,-113787,225823,-118860,-113840,67306,233395,39309
1022104,-114778,-107229,39587,318219,166459,-113789,225932,-118845,-113841,67389,233502,39351
1022105,-114779,-107218,39590,318186,166375,-113776,226007,-118821,-113827,67424,233632,39357
1022106,-114726,-107189,39592,318116,166450,-113747,226062,-118778,-113797,67413,233688,39355
1022107,-114684,-107176,39591,318173,166463,-113726,226115,-118756,-113780,67436,233731,39356
1022108,-114651,-107175,39609,318269,166442,-113728,226198,-118750,-113778,67466,233705,39374
1022109,-114641,-107161,39624,318298,166609,-113735,226224,-118789,-113791,67456,233705,39389
1022110,-114665,-107176,39624,318244,166786,-113787,226202,-118792,-113840,67431,233765,39386
1022111,-114668,-107182,39608,318205,166795,-113797,226173,-118820,-113852,67435,233781,39374
1022112,-114689,-107184,39597,318161,166714,-113809,226113,-118824,-113863,67421,233746,39363
1022113,-114744,-107203,39564,318133,166813,-113817,225994,-118852,-113874,67365,233656,39332
1022114,-114795,-107228,39561,318141,166826,-113837,225884,-118860,-113893,67308,233478,39328
1022115,-114822,-107224,39511,318094,166712,-113827,225852,-118837,-113880,67341,233391,39277
1022116,-114852,-107254,39458,317988,166667,-113845,225779,-118868,-113897,67281,233448,39224
1022117,-114875,-107259,39414,317950,166795,-113868,225679,-118919,-113919,67188,233451,39179
1022118,-114924,-107271,39368,317941,166891,-113883,225690,-118927,-113939,67183,233341,39133
1022119,-114939,-107283,39370,317978,166813,-113883,225694,-118926,-113937,67153,233258,39135
1022120,-114933,-107296,39392,318000,166795,-113872,225752,-118910,-113928,67143,233163,39157
1022121,-114951,-107293,39457,318025,166749,-113866,225818,-118921,-113917,67139,233162,39225
1022122,-114946,-107287,39525,318037,166613,-113912,225836,-118906,-113961,67151,233289,39294
1022123,-114920,-107269,39553,318046,166534,-113948,225899,-118894,-113999,67189,233359,39321
1022124,-114884,-107276,39517,318039,166550,-113942,225946,-118867,-113998,67252,233460,39284
1022125,-114836,-107266,39497,318005,166636,-113894,225967,-118840,-113948,67288,233390,39262
1022126,-114802,-107237,39509,318066,166659,-113829,225961,-118811,-113883,67358,233371,39273
1022127,-114803,-107225,39520,318116,166659,-113813,225915,-118817,-113866,67362,233637,39286
1022128,-114782,-107201,39502,318147,166704,-113784,225935,-118795,-113835,67394,233650,39268
1022129,-114742,-107192,39507,318207,166710,-113741,225986,-118785,-113794,67466,233527,39277
1022130,-114755,-107182,39529,318257,166744,-113760,225990,-118810,-113812,67439,233575,39296
1022131,-114781,-107209,39517,318203,166668,-113773,225977,-118858,-113827,67371,233805,39284
1022132,-114827,-107246,39525,318195,166599,-113813,225952,-118886,-113865,67347,233798,39293
1022133,-114856,-107249,39557,318181,166456,-113839,225952,-118920,-113891,67333,233680,39323
1022134,-114886,-107284,39550,318152,166334,-113853,225931,-118949,-113905,67295,233637,39315
1022135,-114912,-107314,39526,318011,166360,-113874,225884,-118973,-113929,67265,233660,39293
1022136,-114922,-107331,39525,317881,166432,-113877,225811,-118973,-113925,67209,233524,39291
1022137,-114932,-107332,39511,317763,166472,-113869,225735,-118972,-113924,67237,233406,39278
1022138,-114963,-107348,39486,317803,166459,-113891,225669,-118996,-113943,67244,233373,39253
1022139,-114991,-107345,39457,317930,166392,-113919,225644,-118988,-113970,67200,233345,39222
1022140,-115007,-107351,39433,317993,166385,-113956,225651,-119012,-114009,67141,233382,39197
1022141,-115016,-107360,39420,317937,166559,-113987,225665,-119035,-114040,67106,233471,39188
1022142,-115033,-107369,39399,317885,166624,-113970,225700,-119056,-114022,67128,233565,39165
1022143,-114998,-107352,39415,317913,166640,-113938,225765,-119022,-113991,67127,233528,39180
1022144,-114946,-107330,39429,317971,166743,-113927,225812,-119023,-113980,67130,233387,39196
1022145,-114911,-107318,39433,318026,166850,-113929,225840,-119023,-113982,67139,233293,39198
1022146,-114875,-107305,39451,318096,166900,-113882,225897,-118963,-113936,67135,233211,39216
1022147,-114827,-107293,39484,318155,166872,-113849,225954,-118920,-113902,67144,233172,39250
1022148,-114802,-107263,39518,318195,166816,-113856,225982,-118901,-113911,67222,233250,39286
1022149,-114794,-107250,39535,318225,166760,-113877,226002,-118877,-113928,67278,233316,39302
1022150,-114797,-107245,39523,318245,166793,-113906,225995,-118912,-113961,67252,233423,39293
1022151,-114806,-107241,39478,318237,166822,-113938,225960,-118953,-113992,67207,233465,39244
1022152,-114818,-107249,39427,318171,166733,-113948,225930,-118976,-113999,67229,233473,39194
1022153,-114851,-107270,39434,318087,166590,-113931,225864,-118981,-113984,67247,233446,39197
1022154,-114884,-107291,39460,317972,166537,-113933,225787,-118996,-113986,67179,233432,39227
1022155,-114907,-107336,39448,317938,166478,-113945,225748,-119006,-113999,67127,233408,39211
1022156,-114930,-107374,39394,317896,166454,-113948,225695,-119016,-113999,67121,233330,39160
1022157,-114962,-107375,39384,317931,166423,-113955,225667,-119046,-114007,67109,233189,39150
1022158,-114982,-107381,39356,317934,166404,-114000,225684,-119063,-114052,67077,233088,39121
1022159,-114988,-107398,39325,317972,166394,-114017,225647,-119084,-114069,66987,233126,39092
1022160,-115016,-107413,39317,317925,166342,-114031,225644,-119071,-114083,67016,233233,39082
1022161,-115028,-107420,39330,317834,166326,-114002,225666,-119036,-114055,67089,233264,39095
1022162,-115024,-107399,39324,317864,166323,-113998,225654,-119001,-114048,67096,233266,39091
1022163,-114977,-107384,39339,317828,166330,-113976,225676,-118989,-114030,67151,233318,39107
1022164,-114963,-107367,39312,317781,166391,-113948,225734,-118973,-113999,67231,233349,39078
1022165,-114954,-107361,39321,317848,166532,-113961,225809,-118986,-114012,67226,233276,39085
1022166,-114915,-107334,39343,317952,166594,-113970,225849,-118994,-114023,67232,233305,39109
1022167,-114893,-107324,39404,318045,166616,-113948,225830,-118958,-113997,67232,233321,39170
1022168,-114851,-107277,39429,318087,166643,-113930,225786,-118923,-113981,67227,233333,39194
1022169,-114833,-107259,39457,318163,166712,-113913,225790,-118924,-113963,67223,233312,39222
1022170,-114870,-107265,39469,318177,166685,-113899,225817,-118944,-113953,67245,233383,39235
1022171,-114899,-107306,39485,318130,166650,-113887,225757,-118966,-113943,67232,233563,39251
1022172,-114930,-107331,39422,318084,166608,-113903,225735,-119001,-113956,67206,233607,39186
1022173,-114980,-107356,39416,318005,166571,-113920,225766,-119019,-113976,67129,233501,39181
1022174,-115028,-107373,39377,317953,166541,-113944,225859,-119041,-113996,67084,233293,39142
1022175,-115068,-107396,39333,317915,166520,-113958,225843,-119053,-114008,67055,233210,39101
1022176,-115080,-107402,39267,317825,166400,-113995,225764,-119074,-114046,67002,233372,39033
1022177,-115061,-107418,39252,317655,166291,-114004,225719,-119043,-114056,67020,233381,39017
1022178,-115056,-107408,39240,317622,166225,-113998,225676,-119043,-114048,67046,233292,39005
1022179,-115065,-107406,39283,317688,166174,-114014,225651,-119057,-114068,66969,233215,39048
1022180,-115053,-107401,39286,317790,166186,-114037,225638,-119065,-114089,66922,233131,39054
1022181,-115036,-107405,39284,317832,166211,-114065,225668,-119047,-114119,66907,233138,39053
1022182,-115035,-107418,39301,317784,166234,-114026,225674,-119033,-114077,66997,233175,39067
1022183,-115026,-107412,39290,317767,166307,-113989,225684,-119028,-114042,67063,233212,39054
1022184,-115008,-107411,39275,317798,166317,-113967,225695,-119025,-114018,67099,233308,39042
1022185,-114986,-107388,39289,317881,166281,-113975,225747,-119022,-114027,67119,233298,39056
1022186,-114983,-107389,39317,317868,166382,-113927,225829,-119000,-113980,67180,233289,39082
1022187,-114952,-107390,39345,317840,166530,-113924,225836,-118997,-113977,67174,233452,39111
1022188,-114931,-107370,39387,317910,166597,-113937,225853,-119017,-113987,67128,233567,39155
1022189,-114901,-107355,39430,317989,166670,-113927,225844,-118987,-113979,67152,233477,39195
1022190,-114852,-107337,39429,318005,166657,-113922,225804,-118986,-113976,67151,233439,39191
1022191,-114848,-107331,39402,318011,166615,-113905,225747,-118963,-113956,67165,233431,39170
1022192,-114899,-107374,39370,317965,166587,-113931,225772,-118986,-113981,67183,233390,39137
1022193,-114965,-107406,39324,317887,166603,-113968,225769,-119026,-114020,67183,233316,39091
1022194,-115005,-107419,39316,317830,166616,-113977,225774,-119044,-114032,67072,233158,39079
1022195,-115051,-107423,39316,317808,166530,-113983,225771,-119038,-114034,67043,233076,39081
1022196,-115084,-107445,39297,317815,166418,-114035,225735,-119065,-114091,67007,233087,39058
1022197,-115075,-107457,39277,317817,166306,-114079,225700,-119078,-114133,66995,233092,39041
1022198,-115068,-107464,39239,317794,166319,-114080,225639,-119075,-114135,66962,233082,39007
1022199,-115093,-107470,39201,317721,166349,-114064,225624,-119065,-114119,66984,233042,38964
1022200,-115086,-107474,39210,317726,166294,-114018,225639,-119047,-114070,66995,232977,38975
1022201,-115091,-107458,39212,317759,166227,-113974,225609,-119026,-114028,67003,233004,38976
1022202,-115095,-107452,39214,317792,166172,-113934,225585,-119017,-113985,67032,233086,38977
1022203,-115097,-107456,39238,317754,166162,-113918,225660,-118999,-113972,67056,233213,39004
1022204,-115063,-107442,39235,317714,166229,-113899,225692,-118970,-113950,67079,233295,39001
1022205,-115021,-107459,39219,317703,166321,-113857,225721,-118984,-113911,67020,233395,38985
1022206,-114973,-107438,39225,317685,166412,-113832,225792,-118944,-113885,67060,233371,38992
1022207,-114934,-107404,39243,317736,166482,-113818,225859,-118926,-113869,67121,233315,39008
1022208,-114902,-107368,39274,317825,166525,-113841,225892,-118931,-113894,67144,233328,39038
1022209,-114904,-107372,39277,317841,166538,-113831,225902,-118922,-113884,67197,233426,39039
1022210,-114910,-107381,39263,317835,166475,-113830,225926,-118913,-113883,67263,233526,39029
1022211,-114957,-107375,39255,317870,166442,-113855,225911,-118941,-113908,67241,233566,39021
1022212,-114991,-107395,39229,317845,166389,-113843,225862,-118929,-113893,67234,233566,38997
1022213,-115005,-107419,39221,317781,166363,-113855,225796,-118943,-113911,67226,233458,38986
1022214,-115062,-107430,39229,317763,166410,-113878,225753,-118972,-113933,67217,233250,38993
1022215,-115105,-107454,39203,317788,166404,-113888,225707,-118998,-113942,67167,233183,38968
1022216,-115140,-107477,39188,317701,166411,-113920,225673,-119035,-113973,67120,233190,38952
1022217,-115122,-107496,39179,317689,166384,-113921,225656,-119036,-113975,67083,233104,38942
1022218,-115124,-107501,39155,317698,166384,-113946,225645,-119044,-113996,67058,233038,38921
1022219,-115135,-107496,39162,317733,166331,-113961,225629,-119079,-114014,67056,232968,38926
1022220,-115142,-107484,39166,317748,166292,-113971,225620,-119087,-114025,67027,233005,38930
1022221,-115101,-107478,39160,317737,166238,-113956,225576,-119068,-114009,67085,233091,38927
1022222,-115076,-107476,39156,317625,166164,-113946,225557,-119059,-113999,67123,233327,38921
1022223,-115039,-107454,39159,317550,166092,-113918,225625,-119031,-113971,67142,233444,38925
1022224,-115000,-107410,39159,317615,166063,-113890,225656,-118996,-113944,67182,233426,38923
1022225,-114992,-107410,39133,317689,166221,-113898,225655,-118978,-113953,67178,233450,38896
1022226,-114973,-107397,39173,317779,166434,-113920,225712,-118988,-113973,67138,233431,38938
1022227,-114913,-107373,39244,317911,166393,-113904,225805,-118972,-113958,67144,233346,39010
1022228,-114899,-107356,39247,318018,166399,-113900,225840,-118960,-113952,67195,233325,39014
1022229,-114908,-107343,39244,317982,166581,-113903,225841,-118950,-113955,67181,233392,39012
1022230,-114929,-107325,39260,317981,166695,-113908,225831,-118964,-113962,67128,233388,39026
1022231,-114958,-107328,39275,318011,166607,-113916,225859,-118995,-113970,67147,233386,39042
1022232,-114986,-107347,39269,318014,166513,-113933,225871,-119023,-113989,67173,233335,39035
1022233,-115016,-107384,39297,318030,166545,-113980,225780,-119076,-114034,67113,233240,39062
