timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1048054,20.727041203699223,-3.067822654406474,-50.510282043441876,3.5154862252783334
1048055,20.819871721980114,-3.14759054686922,-50.444689825912704,3.535334205654694
1048056,20.914856204750375,-3.220833573903342,-50.30398624878977,3.510077974513826
1048057,21.010057863274344,-3.284672454892604,-50.08742736191813,3.438344962774112
1048058,21.103336862340978,-3.3365086403910564,-49.79738841873252,3.3203883000121746
1048059,21.192442189395674,-3.3741634408022865,-49.439374638809085,3.1581058350373885
1048060,21.275110952209243,-3.396002866349511,-49.02191010497641,2.955000500475794
1048061,21.349170415067647,-3.4010420466660007,-48.556303053845305,2.7160812255111595
1048062,21.412637789241796,-3.389023215518129,-48.05629507227873,2.4477074905695035
1048063,21.463813149003926,-3.360462471460876,-47.5376039591648,2.1573821586580455
1048064,21.501360564166646,-3.3166618326481583,-47.01737812136214,1.8535002272956775
1048065,21.524373737323273,-3.2596849631143754,-46.51357931006819,1.545061248940447
1048066,21.532422860402196,-3.1922961398779126,-46.04431816247894,1.2413563891472141
1048067,21.525580355059397,-3.117864472952993,-45.62716776032096,0.9516411877164268
1048068,21.50442410320757,-3.0402366818173654,-45.27848102152667,0.684805584948154
1048069,21.47001789367953,-2.9635827372022314,-45.01273903880039,0.44905388345332226
1048070,21.423869738489053,-2.8922215113856624,-44.84195834123329,0.25160679688186754
1048071,21.3678698475743,-2.830433359308391,-44.775178993174386,0.09843575448858898
1048072,21.304211055551885,-2.782267473614258,-44.81805755791219,-0.005958971512659689
1048073,21.235295064976345,-2.751353552084131,-44.97258110881152,-0.058719254456770203
1048074,21.16362884721707,-2.7407253881926827,-45.23691683900278,-0.05874129782770082
1048075,21.091715400739353,-2.7526651029401448,-45.60540537726784,-0.006725072937711026
1048076,21.021944371056787,-2.7885753232754604,-46.06869884760138,0.09484073207613546
1048077,20.956486708742464,-2.8488860356086474,-46.61404318233207,0.24175922356488105
1048078,20.8971987521302,-2.933000553685392,-47.22569388020092,0.42826757087761785
1048079,20.845539627399763,-3.0392842537032845,-47.88545194809057,0.6472369744818376
1048080,20.802505994512998,-3.16509765126057,-48.573300625563064,0.8904227289073302
1048081,20.76858696633735,-3.306873033519639,-49.26812100832083,1.1487564482024166
1048082,20.743741373224122,-3.460232507295333,-49.94845706948679,1.412668284550394
1048083,20.72739904750598,-3.6201437712396105,-50.593305025263746,1.672430147152288
1048084,20.7184856015878,-3.7811070292483695,-51.182893741819534,1.9185050287537022
1048085,20.715470120900605,-3.937365939372775,-51.69942823679682,2.1418915644651357
1048086,20.7164341803268,-4.083134653505923,-52.127767146893,2.3344511582454364
1048087,20.7191592887246,-4.212831461960094,-52.45600579401742,2.489204898129192
1048088,20.72122887643189,-4.321309205791509,-52.67594463927348,2.600590698682012
1048089,20.720141024892264,-4.40407311870517,-52.78342130494636,2.664670373615764
1048090,20.71342676076759,-4.457476885508629,-52.77849352918786,2.679279019888021
1048091,20.698769227019024,-4.478888478680685,-52.665464588008625,2.6441114500011182
1048092,20.67411825131428,-4.466818378827527,-52.45274888797946,2.560741909848445
1048093,20.637795510437076,-4.421004507331432,-52.152581757173074,2.432576167589085
1048094,20.588585485964874,-4.342449853416785,-51.780581309680464,2.264736736865068
1048095,20.525807910019413,-4.233410549940584,-51.355180891803144,2.0638855924010424
1048096,20.44936849324792,-4.09733413131355,-50.896949869516554,1.8379896312755253
1048097,20.35978522664826,-3.938749838015031,-50.427828853580664,1.5960370607805583
1048098,20.25818821124939,-3.7631147435874963,-49.97030794672598,1.3477146281473957
1048099,20.146293441867986,-3.5766213959815687,-49.546577479409116,1.1030563665306794
1048100,20.026350004376305,-3.3859738425980654,-49.17768475622083,0.872076745563866
1048101,19.901063271760087,-3.198140980160427,-48.88272817082573,0.6644015473285487
1048102,19.773496304463848,-3.02009609965893,-48.67811871342067,0.4889087934273919
1048103,19.646953438496926,-2.85855305792059,-48.576936932252764,0.3533928606832656
1048104,19.52485038704084,-2.719709270291888,-48.58841206503497,0.2642650404257726
1048105,19.410576441513314,-2.60900537872645,-48.71754201746051,0.2263012084755153
1048106,19.30735402245251,-2.5309113912650396,-48.96486975221875,0.24244603962060643
1048107,19.218101766877304,-2.488747164096986,-49.326424821634106,0.31368172047822923
1048108,19.145306937167355,-2.484545141936205,-49.793834182466796,0.4389670870315146
1048109,19.09091269327212,-2.518959979367076,-50.354596838061866,0.6152492382018663
1048110,19.056225478202023,-2.5912296813277758,-50.9925145011041,0.8375492934442531
1048111,19.04184679596668,-2.699189446646475,-51.68826109332199,1.0991188987915257
1048112,19.047632931208202,-2.8393383588660326,-52.42007067293097,1.3916633140752228
1048113,19.072684448327806,-3.006956141049586,-53.16451848762474,1.7056238058975826
1048114,19.115367409246222,-3.196266284134854,-53.897365532027926,2.030509528539096
1048115,19.173365375198024,-3.400639502047667,-54.594433829018875,2.3552664037294466
1048116,19.243760916631313,-3.612829604930593,-55.23248228024537,2.6686719009327518
1048117,19.323143624946006,-3.8252331024626924,-55.79004756138222,2.9597393322556593
1048118,19.407740960868992,-4.030163544867057,-56.24822030818398,3.2181184015574433
1048119,19.493566483251186,-4.220129204609927,-56.5913267782479,3.4344765132121013
1048120,19.57657952113282,-4.388104681111372,-56.807491810151454,3.600847046854227
1048121,19.652850230224,-4.527785728391857,-56.88906098537206,3.7109310744669193
