Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1001865,-114967,-106986,40169,317003,164536,-116829,227221,-120497,-116884,63803,231990,39938
1001866,-114942,-106964,40208,317011,164517,-116844,227282,-120471,-116900,63841,232052,39972
1001867,-114892,-106958,40225,316950,164589,-116819,227306,-120466,-116872,63872,232084,39992
1001868,-114846,-106946,40255,316885,164703,-116778,227251,-120446,-116833,63954,232226,40021
1001869,-114818,-106941,40284,316867,164653,-116737,227214,-120409,-116795,63990,232347,40048
1001870,-114796,-106927,40279,316854,164666,-116728,227283,-120373,-116783,64024,232411,40047
1001871,-114789,-106931,40287,316870,164668,-116805,227384,-120369,-116856,64038,232434,40054
1001872,-114792,-106931,40274,316988,164563,-116876,227400,-120359,-116930,64041,232455,40040
1001873,-114794,-106939,40233,317068,164462,-116895,227386,-120326,-116950,64006,232346,39998
1001874,-114809,-106938,40183,317050,164397,-116845,227388,-120320,-116899,63930,232164,39951
1001875,-114831,-106958,40121,316947,164427,-116787,227390,-120342,-116838,63840,232021,39887
1001876,-114865,-106967,40108,316845,164431,-116769,227353,-120365,-116819,63747,231936,39873
1001877,-114882,-106980,40108,316760,164480,-116813,227360,-120390,-116866,63675,231827,39874
1001878,-114884,-106990,40119,316605,164468,-116842,227319,-120425,-116897,63717,231726,39885
1001879,-114905,-106998,40150,316523,164391,-116848,227232,-120437,-116904,63710,231834,39918
1001880,-114956,-107025,40146,316575,164252,-116840,227152,-120441,-116894,63695,231850,39908
1001881,-115018,-107060,40122,316707,164362,-116822,227089,-120428,-116872,63696,231784,39888
1001882,-115070,-107062,40113,316746,164569,-116826,227052,-120444,-116882,63737,231711,39877
1001883,-115098,-107066,40114,316791,164652,-116793,227033,-120453,-116846,63877,231665,39879
1001884,-115095,-107064,40154,316845,164603,-116775,226998,-120443,-116826,63903,231868,39920
1001885,-115044,-107058,40181,316914,164586,-116763,227004,-120473,-116814,63795,232104,39946
1001886,-115001,-107063,40149,316879,164530,-116731,227127,-120480,-116783,63763,232352,39913
1001887,-114955,-107033,40160,316862,164452,-116711,227223,-120464,-116765,63809,232402,39923
1001888,-114912,-107026,40173,316854,164518,-116685,227275,-120440,-116736,63926,232411,39938
1001889,-114869,-106995,40235,316881,164519,-116662,227265,-120417,-116714,64003,232374,40003
1001890,-114830,-106979,40298,317024,164535,-116651,227227,-120397,-116705,64003,232311,40061
1001891,-114830,-106949,40308,317075,164517,-116658,227249,-120369,-116711,64015,232288,40073
1001892,-114815,-106937,40303,317078,164449,-116673,227267,-120382,-116729,63981,232325,40067
1001893,-114821,-106951,40280,317004,164389,-116704,227264,-120393,-116759,63977,232329,40047
1001894,-114859,-106986,40203,316895,164374,-116741,227327,-120425,-116793,63979,232260,39969
1001895,-114901,-107004,40159,316799,164371,-116757,227297,-120435,-116810,63959,232210,39926
1001896,-114970,-107012,40125,316746,164417,-116772,227271,-120464,-116829,63910,232168,39888
1001897,-114999,-107024,40091,316771,164377,-116789,227216,-120493,-116842,63877,232126,39858
1001898,-114989,-107026,40075,316721,164362,-116807,227153,-120500,-116860,63812,232033,39841
1001899,-114992,-107014,40078,316718,164395,-116807,227073,-120493,-116862,63698,232005,39845
1001900,-115008,-107035,40100,316731,164368,-116841,227063,-120487,-116896,63608,231983,39864
1001901,-115023,-107053,40118,316742,164323,-116845,227100,-120486,-116900,63644,231894,39880
1001902,-114985,-107041,40192,316738,164341,-116832,227116,-120468,-116884,63716,231680,39954
1001903,-114952,-107037,40199,316747,164417,-116865,227084,-120469,-116918,63727,231752,39964
1001904,-114958,-107008,40237,316814,164505,-116903,227009,-120480,-116953,63707,231912,40006
1001905,-114934,-107000,40256,316806,164582,-116901,227071,-120455,-116953,63717,231946,40023
1001906,-114910,-106992,40261,316810,164634,-116869,227205,-120440,-116919,63725,231919,40028
1001907,-114913,-106958,40289,316880,164653,-116797,227250,-120433,-116850,63723,231860,40050
1001908,-114848,-106906,40298,317007,164644,-116761,227291,-120360,-116812,63787,231773,40063
1001909,-114768,-106905,40258,317044,164616,-116726,227275,-120340,-116779,63852,231903,40022
1001910,-114711,-106881,40250,317032,164625,-116789,227275,-120304,-116845,63854,232051,40013
1001911,-114683,-106864,40214,317010,164583,-116825,227324,-120265,-116878,63921,232018,39978
1001912,-114713,-106866,40221,316994,164524,-116863,227367,-120281,-116917,63920,232082,39987
1001913,-114771,-106908,40188,316940,164534,-116906,227347,-120339,-116959,63887,232245,39951
1001914,-114820,-106928,40150,316909,164499,-116915,227277,-120396,-116971,63856,232350,39918
1001915,-114870,-106943,40163,316867,164380,-116912,227259,-120453,-116966,63819,232232,39927
1001916,-114874,-106955,40209,316857,164307,-116944,227274,-120476,-116997,63788,232008,39975
1001917,-114906,-106974,40217,316855,164310,-117032,227221,-120486,-117089,63790,231961,39982
1001918,-114900,-106983,40168,316803,164335,-117160,227167,-120505,-117211,63692,231973,39935
1001919,-114885,-106966,40141,316818,164213,-117184,227195,-120461,-117236,63706,231831,39904
1001920,-114895,-106996,40109,316796,164109,-117130,227225,-120465,-117182,63669,231776,39874
1001921,-114903,-107022,40102,316826,164117,-117098,227205,-120517,-117148,63613,231831,39867
1001922,-114919,-107041,40104,316791,164179,-116931,227186,-120547,-116983,63624,231824,39868
1001923,-114903,-107019,40124,316777,164260,-116849,227199,-120563,-116903,63619,231812,39888
1001924,-114870,-107007,40166,316737,164278,-116816,227226,-120572,-116871,63670,231886,39931
1001925,-114865,-106993,40189,316752,164305,-116806,227245,-120575,-116860,63689,231975,39955
1001926,-114829,-106967,40193,316715,164323,-116771,227290,-120536,-116825,63740,232036,39960
1001927,-114826,-106964,40190,316718,164419,-116751,227297,-120500,-116803,63760,232105,39957
1001928,-114806,-106924,40237,316853,164586,-116772,227304,-120481,-116823,63791,232033,40002
1001929,-114786,-106910,40213,316923,164808,-116773,227288,-120456,-116828,63794,232014,39979
1001930,-114799,-106881,40223,317022,164804,-116758,227310,-120424,-116811,63816,232005,39988
1001931,-114757,-106863,40248,317062,164790,-116736,227351,-120399,-116789,63758,231984,40015
1001932,-114757,-106881,40260,317047,164765,-116733,227391,-120416,-116785,63728,231992,40026
1001933,-114759,-106908,40230,316995,164667,-116760,227407,-120435,-116813,63682,232095,39996
1001934,-114780,-106911,40200,316953,164569,-116820,227429,-120452,-116870,63611,232105,39968
1001935,-114818,-106922,40174,316987,164523,-116868,227400,-120474,-116921,63557,232025,39937
1001936,-114828,-106946,40148,316996,164501,-116917,227324,-120490,-116972,63557,231929,39913
1001937,-114856,-106964,40101,316907,164498,-116943,227271,-120511,-116997,63658,231877,39867
1001938,-114898,-107015,40072,316823,164472,-116997,227206,-120555,-117048,63710,231974,39837
1001939,-114912,-107042,40087,316798,164402,-116990,227182,-120542,-117042,63657,232015,39851
1001940,-114915,-107035,40133,316785,164313,-116993,227167,-120525,-117048,63542,232003,39898
1001941,-114902,-107031,40152,316768,164251,-116991,227169,-120517,-117043,63561,231956,39918
1001942,-114869,-107006,40162,316815,164277,-116989,227174,-120503,-117039,63656,231801,39930
1001943,-114858,-106997,40171,316901,164319,-116963,227101,-120502,-117014,63757,231819,39936
1001944,-114842,-106986,40141,316954,164253,-116926,227127,-120466,-116976,63834,231905,39907
1001945,-114830,-106954,40110,316932,164134,-116874,227251,-120427,-116928,63873,232019,39871
1001946,-114796,-106930,40088,316951,164200,-116840,227295,-120391,-116892,63902,231995,39855
1001947,-114769,-106930,40049,316879,164281,-116791,227345,-120341,-116842,63942,232036,39818
1001948,-114744,-106907,40042,316860,164405,-116798,227416,-120337,-116849,63917,232201,39808
1001949,-114751,-106895,40142,316839,164607,-116809,227436,-120356,-116860,63875,232321,39910
1001950,-114703,-106852,40243,316818,164729,-116763,227382,-120332,-116816,63844,232273,40012
1001951,-114673,-106834,40321,316836,164767,-116735,227350,-120319,-116791,63735,232328,40087
1001952,-114662,-106841,40296,316817,164796,-116737,227409,-120301,-116792,63732,232256,40060
1001953,-114650,-106851,40270,316792,164828,-116754,227435,-120317,-116807,63806,231977,40033
1001954,-114685,-106864,40245,316792,164570,-116779,227412,-120300,-116831,63899,231969,40012
1001955,-114758,-106909,40233,316759,164437,-116817,227296,-120341,-116872,63936,232108,39995
1001956,-114813,-106944,40180,316771,164496,-116869,227195,-120422,-116924,63923,232117,39942
1001957,-114877,-106976,40153,316811,164585,-116902,227186,-120453,-116955,63870,232051,39917
1001958,-114935,-106996,40152,316870,164610,-116947,227176,-120478,-117002,63819,231900,39917
1001959,-114927,-106982,40180,316953,164579,-116970,227191,-120474,-117024,63695,231813,39944
1001960,-114893,-106975,40144,317049,164492,-116999,227243,-120489,-117052,63573,231636,39910
1001961,-114887,-106971,40106,317110,164425,-117018,227291,-120487,-117071,63537,231632,39870
1001962,-114861,-106979,40084,317060,164465,-117073,227311,-120473,-117123,63505,231825,39849
1001963,-114826,-106979,40078,316947,164505,-117046,227284,-120441,-117100,63562,231985,39841
1001964,-114798,-106953,40100,316873,164470,-116999,227262,-120387,-117052,63610,232020,39867
1001965,-114796,-106918,40105,316917,164489,-116975,227224,-120377,-117030,63654,232146,39868
1001966,-114838,-106909,40109,316969,164495,-116933,227260,-120397,-116987,63782,232262,39874
1001967,-114827,-106899,40138,316996,164529,-116900,227311,-120410,-116952,63862,232251,39903
1001968,-114777,-106860,40203,317077,164461,-116840,227376,-120387,-116891,63980,232151,39967
1001969,-114765,-106863,40224,317143,164371,-116825,227438,-120372,-116876,64057,232263,39988
1001970,-114779,-106883,40226,317084,164482,-116808,227491,-120375,-116862,64076,232461,39991
1001971,-114760,-106881,40220,316945,164656,-116791,227510,-120359,-116844,64068,232490,39985
1001972,-114720,-106877,40253,316858,164656,-116792,227496,-120352,-116845,64013,232465,40020
1001973,-114722,-106886,40243,316884,164601,-116842,227498,-120362,-116895,63951,232422,40005
1001974,-114735,-106897,40214,316935,164608,-116885,227436,-120412,-116940,63889,232315,39977
1001975,-114764,-106925,40157,316952,164574,-116887,227366,-120410,-116942,63875,232177,39920
1001976,-114792,-106948,40102,316950,164468,-116894,227351,-120437,-116945,63850,232120,39864
1001977,-114793,-106939,40032,316926,164493,-116896,227305,-120461,-116950,63785,232055,39796
1001978,-114811,-106953,39975,316866,164593,-116903,227211,-120490,-116957,63710,231989,39735
1001979,-114851,-106976,39974,316826,164631,-116884,227179,-120484,-116936,63672,231958,39736
1001980,-114877,-107016,39976,316769,164660,-116918,227222,-120505,-116972,63631,231932,39738
1001981,-114879,-107025,40013,316720,164507,-116893,227276,-120489,-116947,63666,231917,39778
1001982,-114884,-107007,40050,316736,164347,-116841,227331,-120455,-116895,63684,231869,39812
1001983,-114893,-106992,40070,316708,164376,-116810,227362,-120438,-116861,63666,231921,39834
1001984,-114856,-106964,40086,316740,164438,-116763,227398,-120409,-116816,63676,231806,39854
1001985,-114800,-106938,40090,316765,164313,-116733,227441,-120359,-116783,63818,231701,39855
1001986,-114737,-106918,40040,316798,164217,-116735,227429,-120345,-116784,63958,231843,39805
1001987,-114747,-106912,40044,316824,164296,-116777,227406,-120351,-116831,63981,232052,39806
1001988,-114728,-106859,40140,316849,164357,-116779,227476,-120303,-116835,63944,232045,39905
1001989,-114726,-106852,40182,316796,164237,-116731,227524,-120238,-116782,63972,232188,39947
1001990,-114701,-106850,40236,316885,164287,-116720,227475,-120243,-116771,63964,232293,39999
1001991,-114733,-106871,40219,316904,164534,-116736,227445,-120290,-116789,63936,232330,39984
1001992,-114780,-106898,40197,316951,164731,-116751,227401,-120338,-116807,63890,232360,39962
1001993,-114812,-106911,40201,316997,164736,-116791,227336,-120363,-116842,63785,232374,39963
1001994,-114839,-106931,40181,317029,164653,-116811,227293,-120413,-116865,63742,232306,39943
1001995,-114856,-106962,40158,317022,164585,-116846,227215,-120439,-116900,63734,232198,39922
1001996,-114882,-106986,40072,316901,164522,-116884,227168,-120433,-116934,63746,232263,39835
1001997,-114876,-106998,39987,316837,164450,-116932,227172,-120446,-116988,63756,232274,39750
1001998,-114902,-107008,39989,316839,164414,-116968,227153,-120469,-117021,63769,232126,39752
1001999,-114930,-107042,40000,316799,164442,-116930,227132,-120492,-116982,63740,232008,39761
1002000,-114964,-107070,39990,316799,164474,-116940,227080,-120495,-116992,63698,231953,39755
1002001,-115004,-107097,40005,316817,164541,-116983,227060,-120490,-117037,63687,231931,39770
1002002,-115000,-107075,40057,316837,164548,-116997,227038,-120469,-117052,63709,231876,39821
1002003,-114961,-107022,40085,316879,164537,-116981,226995,-120418,-117037,63692,231841,39848
1002004,-114931,-106996,40095,316852,164422,-116909,226987,-120343,-116963,63715,231894,39861
1002005,-114901,-106979,40125,316872,164478,-116872,227054,-120322,-116924,63732,231788,39893
1002006,-114893,-106970,40145,316934,164577,-116858,227186,-120355,-116911,63704,231767,39913
1002007,-114880,-106976,40144,316970,164676,-116829,227215,-120373,-116882,63804,231778,39910
1002008,-114883,-106985,40155,316992,164724,-116809,227243,-120379,-116862,63912,231891,39920
1002009,-114854,-106958,40178,317009,164726,-116813,227307,-120388,-116868,63938,231968,39944
1002010,-114821,-106936,40205,317041,164670,-116856,227311,-120387,-116908,64039,232056,39968
1002011,-114792,-106927,40231,317077,164644,-116821,227360,-120356,-116873,64010,232006,39998
1002012,-114812,-106928,40248,317055,164630,-116818,227409,-120363,-116872,63889,232021,40013
1002013,-114824,-106958,40200,316879,164626,-116813,227428,-120354,-116866,63835,232121,39965
1002014,-114827,-106962,40144,316760,164571,-116828,227406,-120356,-116881,63814,232058,39909
1002015,-114845,-106977,40115,316735,164526,-116820,227277,-120382,-116875,63779,231989,39880
1002016,-114842,-106996,40064,316738,164355,-116792,227171,-120375,-116845,63757,231906,39826
1002017,-114871,-107026,40052,316757,164260,-116773,227140,-120381,-116825,63807,231772,39817
1002018,-114950,-107045,40017,316727,164125,-116779,226998,-120425,-116834,63875,231948,39782
1002019,-115021,-107095,39924,316590,164149,-116816,226852,-120480,-116869,63899,232396,39690
1002020,-115066,-107107,39891,316573,164055,-116812,226837,-120503,-116866,63931,232433,39654
1002021,-115072,-107091,39916,316624,163902,-116821,226886,-120497,-116878,63919,232374,39680
1002022,-115076,-107094,39973,316640,164017,-116834,226944,-120497,-116888,63827,232326,39738
1002023,-115062,-107080,40018,316652,164176,-116878,227027,-120496,-116931,63737,232268,39783
1002024,-115037,-107048,40068,316719,164206,-116959,227123,-120488,-117012,63702,232242,39834
1002025,-114988,-107031,40099,316810,164340,-116994,227156,-120493,-117049,63657,232203,39861
1002026,-114966,-107029,40065,316817,164402,-116942,227201,-120480,-116994,63720,232235,39829
1002027,-114952,-107014,40056,316827,164452,-116851,227201,-120443,-116905,63803,232171,39820
1002028,-114927,-107008,40060,316953,164541,-116758,227273,-120430,-116810,63865,232008,39827
1002029,-114941,-107003,40103,317016,164746,-116754,227351,-120456,-116807,63819,231993,39867
1002030,-114942,-106984,40168,317061,164920,-116760,227393,-120447,-116813,63782,231967,39930
1002031,-114933,-106974,40202,317096,164951,-116775,227392,-120462,-116832,63830,231907,39966
1002032,-114887,-106965,40243,317106,164898,-116833,227372,-120481,-116885,63818,231884,40008
1002033,-114862,-106961,40218,317118,164738,-116860,227367,-120484,-116914,63812,231865,39985
1002034,-114895,-106976,40171,317093,164554,-116869,227322,-120512,-116923,63769,232003,39936
1002035,-114923,-107002,40165,316996,164577,-116918,227248,-120565,-116969,63713,231984,39926
1002036,-114963,-107014,40144,316994,164522,-116953,227172,-120601,-117005,63658,231960,39909
1002037,-114966,-107018,40121,316888,164341,-116940,227150,-120573,-116992,63686,231979,39885
1002038,-114988,-107048,40077,316807,164231,-116931,227112,-120573,-116988,63701,231940,39840
1002039,-115003,-107063,40035,316713,164327,-116935,227098,-120564,-116990,63626,231947,39799
1002040,-115007,-107073,40018,316731,164426,-116952,227091,-120553,-117004,63518,231813,39782
1002041,-115023,-107074,40017,316742,164424,-116962,227081,-120565,-117011,63614,231742,39781
1002042,-115034,-107068,40022,316788,164530,-116992,227043,-120572,-117047,63583,231813,39784
1002043,-115028,-107052,40031,316838,164668,-117012,227028,-120568,-117065,63568,231797,39796
1002044,-115017,-107046,40028,316860,164718,-116974,226938,-120542,-117027,63689,231844,39791
1002045,-114990,-107015,40068,316851,164653,-116909,226938,-120506,-116963,63765,231896,39830
1002046,-114952,-107000,40095,316891,164545,-116881,227064,-120468,-116934,63780,231909,39860
1002047,-114932,-106981,40099,316944,164458,-116838,227161,-120441,-116894,63759,232006,39864
1002048,-114904,-106945,40107,317004,164439,-116831,227171,-120453,-116883,63782,232220,39871
1002049,-114880,-106952,40127,316997,164457,-116844,227231,-120471,-116896,63853,232373,39891
1002050,-114874,-106962,40160,316950,164512,-116832,227323,-120440,-116885,63963,232363,39922
1002051,-114862,-106940,40212,316918,164486,-116874,227398,-120424,-116930,63988,232338,39979
1002052,-114824,-106912,40246,316905,164364,-116976,227387,-120413,-117030,63963,232442,40012
1002053,-114830,-106934,40231,316892,164337,-117089,227369,-120426,-117142,63937,232452,39997
1002054,-114837,-106942,40180,316890,164346,-117110,227311,-120430,-117162,63866,232334,39949
1002055,-114870,-106970,40134,316843,164241,-117005,227278,-120410,-117058,63852,232191,39900
1002056,-114884,-106963,40093,316869,164120,-116933,227261,-120416,-116983,63793,231965,39857
1002057,-114896,-106960,39999,316900,164216,-116885,227198,-120455,-116939,63758,231775,39765
1002058,-114910,-106968,39892,316833,164212,-116859,227159,-120479,-116908,63751,231740,39660
1002059,-114925,-106979,39880,316810,164281,-116915,227087,-120533,-116967,63627,231893,39643
1002060,-114965,-107004,39936,316769,164376,-116944,227057,-120545,-116997,63579,231810,39702
1002061,-115008,-107036,40028,316715,164566,-116951,227001,-120571,-117005,63529,231835,39793
1002062,-115046,-107026,40119,316798,164601,-116962,226961,-120577,-117011,63539,231807,39883
1002063,-115038,-107010,40163,316899,164617,-117025,226981,-120586,-117079,63550,231837,39928
1002064,-114981,-106987,40175,316947,164729,-117090,227008,-120614,-117143,63532,231889,39940
1002065,-114980,-106967,40215,317013,164824,-117104,227001,-120584,-117158,63518,231898,39980
1002066,-114929,-106939,40228,317067,164792,-117084,227128,-120528,-117137,63543,231876,39991
1002067,-114890,-106934,40244,317068,164778,-116997,227172,-120497,-117052,63601,231879,40007
1002068,-114857,-106912,40274,317074,164769,-116929,227229,-120486,-116982,63687,231977,40037
1002069,-114820,-106924,40242,316994,164766,-116863,227262,-120477,-116914,63782,232134,40008
1002070,-114771,-106898,40314,316948,164698,-116810,227308,-120452,-116864,63867,232108,40079
1002071,-114753,-106863,40357,316996,164643,-116812,227297,-120438,-116865,63911,232070,40119
1002072,-114782,-106850,40379,317084,164682,-116822,227288,-120439,-116872,63903,231884,40146
1002073,-114789,-106839,40364,317161,164698,-116843,227287,-120455,-116893,63850,231769,40131
1002074,-114791,-106868,40294,317168,164742,-116903,227127,-120470,-116955,63717,231880,40058
1002075,-114805,-106893,40290,317128,164701,-116987,227015,-120539,-117039,63635,232018,40054
1002076,-114824,-106912,40274,317063,164607,-117020,226989,-120571,-117074,63594,232095,40038
1002077,-114833,-106929,40277,317053,164601,-117018,226912,-120584,-117074,63564,232031,40040
1002078,-114899,-106948,40242,316978,164532,-117014,226936,-120583,-117068,63577,231999,40007
1002079,-114945,-106977,40196,316925,164467,-117062,227010,-120595,-117117,63592,232030,39962
1002080,-114952,-106968,40148,316904,164338,-117145,227081,-120624,-117197,63541,232112,39913
1002081,-114908,-106936,40166,316864,164238,-117135,227177,-120596,-117189,63496,232015,39931
1002082,-114849,-106925,40209,316878,164155,-117088,227240,-120548,-117139,63648,231711,39975
1002083,-114806,-106907,40221,316851,164066,-117042,227304,-120520,-117093,63781,231656,39990
1002084,-114767,-106892,40195,316806,164094,-116961,227326,-120529,-117014,63815,231736,39960
1002085,-114771,-106878,40208,316873,164129,-116913,227378,-120539,-116966,63740,231878,39970
1002086,-114802,-106892,40210,316907,164307,-116894,227357,-120534,-116944,63658,232108,39976
1002087,-114867,-106900,40209,316834,164520,-116881,227326,-120545,-116937,63673,232371,39975
1002088,-114856,-106892,40216,316859,164603,-116872,227333,-120525,-116925,63750,232538,39982
1002089,-114797,-106868,40240,316980,164603,-116856,227365,-120483,-116907,63849,232353,40006
1002090,-114751,-106851,40287,317068,164623,-116866,227386,-120449,-116924,63909,232276,40053
1002091,-114738,-106854,40283,317114,164841,-116909,227357,-120442,-116963,63869,232255,40047
1002092,-114735,-106874,40273,317162,164973,-116946,227295,-120447,-117000,63877,232229,40036
1002093,-114793,-106900,40256,317221,164973,-116974,227218,-120467,-117023,63853,232248,40023
1002094,-114794,-106904,40230,317221,164936,-116987,227239,-120486,-117041,63751,232184,39996
1002095,-114805,-106902,40183,317215,164783,-116992,227190,-120499,-117045,63667,232123,39948
1002096,-114807,-106903,40201,317179,164681,-117019,227069,-120487,-117073,63637,232070,39969
1002097,-114818,-106900,40214,317120,164647,-117087,226977,-120502,-117139,63627,232089,39976
1002098,-114858,-106934,40186,317044,164559,-117107,226954,-120503,-117160,63612,232095,39950
1002099,-114900,-106963,40172,317014,164496,-117083,226984,-120524,-117134,63642,232096,39938
1002100,-114947,-106997,40155,316929,164482,-117053,227018,-120542,-117105,63706,232011,39922
1002101,-114969,-107005,40172,316934,164483,-117039,227067,-120590,-117093,63726,231992,39937
