Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1013531,-114969,-108302,37788,315855,166695,-113076,226366,-118460,-113127,69236,233223,37556
1013532,-114985,-108296,37819,315861,166677,-113124,226284,-118517,-113173,69155,233197,37587
1013533,-115044,-108320,37781,315858,166643,-113164,226179,-118530,-113217,69185,233193,37550
1013534,-115081,-108358,37738,315847,166642,-113168,226113,-118548,-113222,69191,233116,37503
1013535,-115094,-108379,37718,315764,166674,-113155,226025,-118528,-113208,69140,233084,37485
1013536,-115123,-108394,37684,315693,166670,-113155,225943,-118526,-113210,69077,233055,37447
1013537,-115138,-108393,37682,315634,166602,-113192,225975,-118526,-113244,69087,233020,37449
1013538,-115152,-108367,37701,315631,166530,-113244,226017,-118536,-113294,69081,232934,37466
1013539,-115165,-108378,37723,315595,166498,-113234,226019,-118522,-113288,69082,232923,37485
1013540,-115149,-108374,37717,315576,166445,-113242,226047,-118536,-113297,69113,233085,37485
1013541,-115123,-108354,37714,315617,166412,-113262,226142,-118533,-113314,69118,233110,37481
1013542,-115078,-108337,37706,315667,166509,-113237,226163,-118525,-113288,69148,233013,37470
1013543,-115038,-108286,37665,315685,166626,-113202,226243,-118507,-113257,69158,232924,37426
1013544,-115052,-108259,37659,315769,166681,-113194,226305,-118513,-113248,69130,233001,37424
1013545,-115032,-108247,37664,315870,166714,-113170,226352,-118513,-113224,69097,233051,37432
1013546,-114973,-108223,37767,315880,166631,-113075,226427,-118480,-113130,69153,233064,37530
1013547,-114909,-108211,37856,315849,166528,-112971,226454,-118440,-113024,69258,232985,37623
1013548,-114869,-108186,37896,315845,166499,-112962,226459,-118445,-113016,69298,233129,37658
1013549,-114864,-108200,37842,315776,166626,-113007,226405,-118492,-113059,69219,233485,37604
1013550,-114893,-108228,37817,315722,166733,-113065,226361,-118513,-113118,69175,233724,37583
1013551,-114921,-108231,37839,315743,166782,-113103,226253,-118509,-113157,69121,233706,37603
1013552,-114941,-108248,37857,315802,166816,-113198,226198,-118531,-113252,69094,233544,37624
1013553,-115011,-108263,37884,315855,166816,-113235,226127,-118550,-113291,69030,233513,37650
1013554,-115063,-108290,37904,315822,166791,-113257,226087,-118579,-113309,68990,233462,37668
1013555,-115075,-108293,37892,315758,166709,-113244,226063,-118605,-113298,68997,233393,37655
1013556,-115075,-108326,37861,315663,166597,-113182,226078,-118631,-113238,69026,233311,37630
1013557,-115078,-108314,37842,315665,166590,-113124,226114,-118654,-113177,69053,233050,37608
1013558,-115088,-108321,37842,315700,166545,-113109,226140,-118664,-113160,69065,232885,37608
1013559,-115087,-108308,37848,315722,166479,-113139,226148,-118687,-113194,69034,232951,37613
1013560,-115084,-108311,37866,315700,166480,-113164,226148,-118674,-113216,69068,233088,37633
1013561,-115081,-108292,37896,315691,166342,-113125,226184,-118623,-113178,69144,233134,37662
1013562,-115056,-108273,37904,315704,166234,-113123,226205,-118600,-113175,69208,233200,37670
1013563,-115051,-108289,37864,315727,166291,-113070,226231,-118572,-113121,69276,233258,37631
1013564,-115039,-108295,37795,315657,166553,-113057,226265,-118533,-113108,69327,233327,37564
1013565,-115028,-108279,37795,315754,166700,-113055,226286,-118514,-113108,69369,233241,37562
1013566,-114960,-108231,37845,315882,166769,-113034,226314,-118478,-113085,69409,233119,37611
1013567,-114937,-108208,37895,315958,166852,-113017,226339,-118452,-113071,69391,233057,37661
1013568,-114914,-108199,37934,316031,166964,-113019,226318,-118446,-113074,69321,233198,37699
1013569,-114927,-108196,37935,316048,166953,-112996,226296,-118448,-113050,69324,233318,37701
1013570,-114947,-108192,37953,316031,166963,-113012,226277,-118457,-113063,69314,233311,37719
1013571,-114973,-108222,37941,316022,167006,-113022,226249,-118463,-113075,69320,233314,37708
1013572,-115026,-108240,37927,316007,167051,-113075,226199,-118504,-113127,69283,233228,37696
1013573,-115060,-108239,37923,315995,167033,-113105,226172,-118529,-113161,69192,233170,37688
1013574,-115061,-108249,37913,315877,166934,-113119,226190,-118507,-113173,69193,233084,37678
1013575,-115073,-108249,37913,315781,166812,-113098,226218,-118508,-113149,69217,232967,37677
1013576,-115087,-108277,37858,315745,166748,-113111,226187,-118508,-113162,69218,232910,37624
1013577,-115084,-108281,37799,315672,166632,-113080,226220,-118492,-113133,69260,232943,37564
1013578,-115068,-108302,37780,315667,166601,-113085,226170,-118494,-113138,69193,232981,37543
1013579,-115073,-108312,37793,315731,166642,-113098,226125,-118516,-113149,69156,233045,37556
1013580,-115072,-108313,37795,315710,166699,-113098,226084,-118512,-113152,69151,233169,37562
1013581,-115060,-108324,37812,315734,166720,-113093,226107,-118494,-113144,69189,233192,37577
1013582,-115044,-108304,37825,315763,166748,-113063,226149,-118480,-113111,69223,233203,37590
1013583,-115012,-108280,37866,315812,166831,-113089,226131,-118488,-113144,69209,233335,37629
1013584,-114989,-108255,37903,315856,166892,-113111,226155,-118458,-113162,69207,233386,37668
1013585,-114946,-108210,37937,315927,166876,-113060,226241,-118389,-113112,69229,233311,37704
1013586,-114920,-108167,37968,316028,166877,-113036,226323,-118342,-113093,69243,233394,37733
1013587,-114858,-108135,37983,316066,166907,-113022,226338,-118323,-113074,69294,233480,37749
1013588,-114806,-108107,38011,316107,166899,-112952,226408,-118271,-113007,69370,233404,37775
1013589,-114789,-108086,38038,316116,166832,-112842,226504,-118251,-112896,69449,233265,37805
1013590,-114788,-108075,38086,316083,166833,-112776,226534,-118276,-112828,69423,233227,37852
1013591,-114821,-108099,38089,316040,166887,-112786,226474,-118290,-112838,69373,233396,37852
1013592,-114886,-108142,38110,316048,166913,-112876,226370,-118322,-112928,69330,233522,37877
1013593,-114926,-108169,38062,316011,166878,-112919,226389,-118330,-112972,69362,233497,37825
1013594,-114967,-108203,38004,315926,166808,-112932,226383,-118324,-112982,69366,233510,37766
1013595,-114979,-108237,37955,315769,166848,-112925,226323,-118348,-112977,69346,233598,37720
1013596,-115000,-108244,37966,315755,166855,-112945,226218,-118375,-112997,69319,233563,37730
1013597,-115013,-108243,37975,315721,166796,-112904,226146,-118395,-112957,69378,233536,37744
1013598,-115042,-108262,37941,315656,166723,-112900,226182,-118405,-112954,69400,233482,37705
1013599,-115060,-108293,37944,315693,166757,-112894,226205,-118418,-112949,69370,233449,37710
1013600,-115063,-108295,37917,315748,166787,-112910,226224,-118393,-112964,69386,233442,37683
1013601,-115042,-108289,37883,315842,166769,-112923,226278,-118401,-112974,69369,233430,37646
1013602,-115005,-108261,37861,315961,166713,-112903,226342,-118381,-112957,69348,233399,37626
1013603,-114984,-108231,37880,315973,166689,-112863,226383,-118359,-112914,69352,233411,37648
1013604,-114957,-108218,37899,315911,166673,-112826,226424,-118327,-112878,69386,233466,37662
1013605,-114921,-108201,37885,315809,166667,-112785,226474,-118275,-112839,69450,233539,37651
1013606,-114910,-108178,37903,315797,166770,-112756,226504,-118226,-112811,69527,233526,37667
1013607,-114889,-108169,37945,315837,166879,-112784,226506,-118239,-112837,69558,233528,37711
1013608,-114886,-108164,37994,315952,166931,-112782,226504,-118237,-112836,69532,233528,37761
1013609,-114867,-108150,38034,316038,166845,-112772,226517,-118231,-112824,69509,233498,37801
1013610,-114869,-108159,38035,316073,166833,-112795,226467,-118258,-112848,69490,233483,37801
1013611,-114887,-108190,37989,315983,166854,-112803,226434,-118259,-112855,69518,233424,37757
1013612,-114904,-108199,37926,315895,166882,-112828,226382,-118280,-112879,69488,233345,37693
1013613,-114949,-108226,37893,315917,166871,-112864,226308,-118312,-112919,69459,233210,37653
1013614,-114987,-108237,37852,315879,166813,-112896,226309,-118315,-112951,69466,233097,37618
1013615,-115003,-108267,37811,315872,166792,-112951,226287,-118348,-113004,69397,233098,37574
1013616,-115014,-108293,37796,315877,166789,-113005,226246,-118379,-113054,69275,233073,37561
1013617,-115053,-108333,37779,315783,166790,-113023,226218,-118384,-113075,69239,233172,37544
1013618,-115067,-108361,37744,315659,166801,-113002,226202,-118389,-113053,69246,233144,37509
1013619,-115067,-108348,37736,315583,166783,-112990,226243,-118383,-113042,69260,233073,37504
1013620,-115048,-108326,37751,315638,166721,-112987,226266,-118375,-113038,69269,233020,37513
1013621,-115002,-108319,37768,315632,166688,-112960,226272,-118362,-113010,69306,232973,37533
1013622,-115000,-108319,37730,315679,166681,-112904,226277,-118348,-112958,69335,233096,37490
1013623,-114997,-108318,37757,315771,166676,-112932,226299,-118352,-112985,69245,233293,37524
1013624,-115008,-108303,37800,315855,166648,-112918,226343,-118359,-112971,69201,233394,37561
1013625,-114948,-108290,37871,315924,166552,-112877,226404,-118326,-112934,69274,233270,37634
1013626,-114921,-108272,37894,315905,166670,-112825,226426,-118292,-112881,69342,233206,37656
1013627,-114919,-108275,37888,315898,166894,-112821,226460,-118274,-112871,69290,233192,37654
1013628,-114904,-108243,37898,315883,167009,-112786,226483,-118263,-112839,69258,233231,37662
1013629,-114906,-108231,37888,315923,167013,-112841,226436,-118286,-112895,69291,233364,37654
1013630,-114890,-108222,37864,316008,166948,-112900,226402,-118332,-112952,69304,233437,37629
1013631,-114907,-108236,37800,315977,166832,-112899,226379,-118352,-112953,69313,233475,37562
1013632,-114930,-108276,37724,315869,166727,-112903,226374,-118357,-112955,69321,233492,37487
1013633,-114979,-108315,37685,315750,166658,-112935,226364,-118380,-112988,69323,233493,37450
1013634,-115028,-108376,37643,315663,166670,-112962,226349,-118414,-113014,69295,233457,37407
1013635,-115047,-108409,37642,315665,166637,-112959,226320,-118438,-113013,69237,233408,37406
1013636,-115083,-108407,37659,315693,166596,-113002,226247,-118464,-113056,69205,233296,37425
1013637,-115103,-108408,37662,315633,166521,-113000,226200,-118461,-113053,69252,233234,37425
1013638,-115116,-108423,37666,315561,166532,-113020,226157,-118451,-113071,69230,233214,37429
1013639,-115112,-108422,37664,315557,166592,-113030,226175,-118448,-113081,69152,233151,37430
1013640,-115103,-108426,37682,315607,166649,-113009,226182,-118421,-113064,69178,233009,37443
1013641,-115135,-108410,37723,315682,166709,-113054,226176,-118426,-113108,69150,233042,37488
1013642,-115139,-108400,37688,315691,166788,-113093,226213,-118420,-113147,69127,233168,37456
1013643,-115093,-108376,37645,315661,166751,-113080,226277,-118391,-113132,69214,233224,37412
1013644,-115032,-108351,37639,315642,166700,-113045,226339,-118373,-113099,69257,233242,37406
1013645,-114990,-108319,37669,315568,166696,-112971,226358,-118359,-113023,69292,233243,37435
1013646,-114935,-108298,37730,315548,166815,-112929,226418,-118333,-112978,69291,233156,37496
1013647,-114890,-108272,37775,315564,166917,-112912,226483,-118304,-112964,69240,233068,37540
1013648,-114858,-108247,37832,315662,166836,-112904,226501,-118310,-112960,69216,233175,37596
1013649,-114861,-108240,37860,315772,166693,-112954,226460,-118342,-113007,69212,233382,37625
1013650,-114887,-108255,37804,315729,166662,-112971,226401,-118350,-113024,69228,233543,37570
1013651,-114924,-108274,37755,315701,166639,-112995,226334,-118371,-113050,69274,233527,37522
1013652,-114982,-108306,37675,315662,166645,-112988,226279,-118379,-113040,69236,233492,37443
1013653,-115033,-108341,37623,315589,166674,-113023,226234,-118410,-113073,69234,233395,37387
1013654,-115053,-108368,37608,315530,166595,-113062,226221,-118431,-113115,69267,233312,37370
1013655,-115077,-108373,37639,315527,166435,-113101,226165,-118451,-113151,69281,233283,37404
1013656,-115106,-108376,37642,315617,166363,-113157,226098,-118470,-113209,69231,233166,37409
1013657,-115161,-108395,37591,315613,166489,-113160,226151,-118510,-113214,69208,233051,37356
1013658,-115193,-108412,37572,315600,166562,-113161,226153,-118536,-113216,69157,232946,37336
1013659,-115153,-108417,37584,315589,166635,-113156,226095,-118558,-113208,69128,232889,37354
1013660,-115118,-108389,37674,315602,166714,-113147,226067,-118557,-113199,69088,232746,37438
1013661,-115122,-108387,37720,315622,166717,-113126,226092,-118547,-113182,69077,232712,37484
1013662,-115115,-108374,37726,315606,166746,-113109,226095,-118521,-113160,69069,232798,37492
1013663,-115069,-108339,37742,315676,166788,-113086,226023,-118500,-113140,69096,232777,37508
1013664,-115064,-108326,37744,315749,166864,-113104,226056,-118491,-113158,69109,232809,37511
1013665,-115021,-108308,37758,315759,166856,-113174,226169,-118477,-113229,69137,232841,37524
1013666,-114980,-108289,37772,315802,166898,-113204,226209,-118452,-113258,69171,233017,37538
1013667,-114946,-108279,37782,315804,166862,-113188,226331,-118449,-113237,69147,233106,37549
1013668,-114935,-108268,37790,315746,166807,-113120,226436,-118455,-113172,69148,233211,37556
1013669,-114952,-108260,37781,315603,166741,-113068,226470,-118466,-113118,69214,233364,37549
1013670,-114955,-108245,37776,315560,166535,-113033,226421,-118488,-113086,69243,233489,37541
1013671,-114942,-108239,37754,315654,166389,-113025,226314,-118500,-113079,69238,233431,37520
1013672,-114983,-108258,37700,315666,166363,-113014,226228,-118507,-113068,69276,233263,37465
1013673,-115078,-108314,37612,315678,166421,-113031,226174,-118536,-113081,69242,233252,37375
1013674,-115125,-108379,37561,315634,166439,-113071,226167,-118551,-113121,69146,233329,37322
1013675,-115146,-108394,37602,315644,166444,-113119,226125,-118601,-113175,69073,233276,37367
1013676,-115165,-108402,37682,315653,166449,-113120,226082,-118607,-113173,69039,232989,37447
1013677,-115200,-108436,37686,315607,166468,-113109,226127,-118588,-113160,68957,232937,37454
1013678,-115236,-108467,37649,315545,166463,-113121,226115,-118616,-113174,68936,233056,37412
1013679,-115257,-108467,37619,315548,166469,-113152,226038,-118640,-113206,68886,233247,37384
1013680,-115240,-108461,37620,315549,166549,-113140,226026,-118638,-113198,68851,233278,37384
1013681,-115206,-108445,37645,315575,166702,-113157,225967,-118629,-113210,68915,233113,37411
1013682,-115157,-108407,37675,315657,166808,-113138,225932,-118610,-113189,69028,232899,37441
1013683,-115133,-108386,37704,315738,166870,-113133,225991,-118577,-113186,69067,232777,37468
1013684,-115144,-108371,37707,315820,166931,-113171,226044,-118527,-113225,69047,232839,37472
1013685,-115118,-108333,37733,315918,166955,-113225,226043,-118502,-113280,69065,232862,37499
1013686,-115067,-108309,37728,315984,167001,-113164,226115,-118444,-113219,69170,232740,37491
1013687,-115044,-108308,37702,315943,167058,-113084,226195,-118427,-113136,69234,232747,37469
1013688,-115044,-108299,37699,315955,167062,-113038,226232,-118451,-113091,69209,232976,37464
1013689,-115066,-108294,37757,315949,166843,-112994,226232,-118451,-113047,69274,233161,37523
1013690,-115105,-108320,37809,315875,166713,-112967,226255,-118446,-113019,69332,233231,37575
1013691,-115106,-108338,37847,315786,166786,-112985,226269,-118451,-113040,69351,232991,37609
1013692,-115125,-108376,37853,315756,166822,-112999,226240,-118490,-113053,69301,232924,37620
1013693,-115177,-108424,37823,315693,166749,-113022,226159,-118529,-113075,69223,233082,37587
1013694,-115218,-108454,37741,315675,166606,-113038,226100,-118567,-113094,69189,233264,37506
1013695,-115237,-108466,37694,315684,166549,-113056,225989,-118584,-113107,69149,233373,37459
1013696,-115283,-108476,37656,315595,166488,-113053,225927,-118595,-113108,69142,233408,37421
1013697,-115292,-108473,37672,315527,166513,-113061,225894,-118575,-113116,69130,233384,37438
1013698,-115313,-108493,37646,315457,166597,-113087,225884,-118576,-113139,69078,233319,37413
1013699,-115311,-108498,37615,315481,166651,-113106,225894,-118570,-113160,69059,233344,37382
1013700,-115307,-108505,37606,315562,166671,-113108,225898,-118575,-113161,69094,233329,37373
1013701,-115292,-108486,37620,315642,166684,-113103,225930,-118584,-113154,69134,233292,37386
1013702,-115253,-108458,37639,315695,166590,-113090,226004,-118569,-113143,69180,233297,37404
1013703,-115206,-108456,37680,315749,166587,-113065,226053,-118556,-113118,69186,233312,37444
1013704,-115189,-108445,37684,315761,166769,-113042,226097,-118556,-113093,69185,233312,37452
1013705,-115171,-108432,37682,315765,166826,-113016,226188,-118540,-113068,69205,233320,37449
1013706,-115111,-108385,37736,315790,166829,-113000,226272,-118495,-113052,69251,233274,37500
1013707,-115070,-108341,37779,315786,166822,-112970,226295,-118499,-113021,69297,233285,37546
1013708,-115045,-108333,37800,315728,166842,-112930,226348,-118459,-112984,69321,233341,37567
1013709,-115018,-108320,37844,315667,166784,-112909,226402,-118430,-112961,69347,233352,37609
1013710,-115013,-108301,37858,315715,166769,-112911,226388,-118418,-112966,69351,233266,37624
1013711,-115038,-108326,37844,315752,166752,-112913,226337,-118405,-112965,69316,233154,37611
1013712,-115052,-108327,37819,315772,166787,-112932,226229,-118416,-112984,69202,233098,37587
1013713,-115076,-108342,37744,315716,166787,-112966,226256,-118440,-113018,69134,232987,37510
1013714,-115087,-108359,37691,315731,166603,-112993,226252,-118483,-113044,69139,232959,37459
1013715,-115119,-108384,37667,315780,166357,-113020,226212,-118499,-113074,69184,233046,37436
1013716,-115174,-108410,37668,315826,166258,-113063,226078,-118521,-113116,69148,233163,37436
1013717,-115242,-108450,37693,315728,166329,-113067,226026,-118530,-113117,69190,233187,37460
1013718,-115244,-108446,37697,315632,166365,-113095,226058,-118541,-113148,69198,233149,37464
1013719,-115231,-108456,37713,315635,166393,-113088,226056,-118556,-113141,69161,233136,37478
1013720,-115222,-108475,37692,315629,166519,-113055,226029,-118557,-113110,69172,233170,37457
1013721,-115200,-108472,37705,315667,166617,-113033,226055,-118554,-113084,69213,233020,37470
1013722,-115191,-108436,37725,315718,166657,-113019,226096,-118533,-113073,69167,233032,37489
1013723,-115159,-108419,37772,315753,166585,-112996,226141,-118502,-113049,69155,233084,37538
1013724,-115125,-108414,37772,315731,166627,-112964,226158,-118474,-113017,69198,233178,37540
1013725,-115107,-108401,37779,315660,166658,-112950,226184,-118442,-113003,69247,233280,37545
1013726,-115041,-108355,37803,315669,166661,-112926,226252,-118415,-112977,69279,233336,37570
1013727,-115020,-108349,37799,315662,166767,-112915,226352,-118408,-112969,69269,233309,37566
1013728,-114995,-108351,37806,315707,166899,-112918,226379,-118395,-112972,69264,233375,37569
1013729,-115010,-108365,37747,315733,167017,-112930,226352,-118426,-112983,69251,233502,37513
1013730,-115046,-108387,37699,315753,167006,-112947,226334,-118445,-113000,69282,233587,37467
1013731,-115047,-108396,37669,315752,166911,-112962,226327,-118473,-113013,69320,233523,37435
1013732,-115046,-108410,37652,315805,166806,-113016,226336,-118466,-113067,69294,233322,37418
