Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1010724,-114383,-107200,38155,315310,164653,-115448,227144,-119448,-115500,65283,231828,37920
1010725,-114331,-107172,38181,315431,164749,-115445,227186,-119432,-115496,65289,231679,37950
1010726,-114290,-107146,38212,315546,164966,-115462,227170,-119428,-115516,65314,231655,37977
1010727,-114290,-107147,38209,315513,165104,-115441,227196,-119410,-115492,65320,231779,37972
1010728,-114231,-107108,38242,315540,165097,-115422,227254,-119406,-115476,65260,231939,38010
1010729,-114206,-107080,38253,315589,165109,-115402,227218,-119427,-115454,65209,232024,38015
1010730,-114195,-107069,38256,315614,165207,-115436,227153,-119464,-115490,65186,232086,38020
1010731,-114221,-107098,38246,315619,165252,-115452,227096,-119445,-115506,65257,231969,38009
1010732,-114282,-107117,38198,315597,165166,-115453,227094,-119444,-115506,65340,231875,37962
1010733,-114339,-107136,38173,315576,165081,-115466,227128,-119490,-115520,65358,231800,37936
1010734,-114364,-107163,38159,315486,164957,-115429,227093,-119480,-115481,65402,231711,37924
1010735,-114381,-107189,38140,315377,164821,-115371,227041,-119476,-115423,65444,231760,37906
1010736,-114372,-107207,38086,315346,164766,-115390,227041,-119503,-115444,65353,231772,37851
1010737,-114392,-107210,38054,315316,164769,-115410,227047,-119517,-115463,65310,231781,37818
1010738,-114437,-107240,38012,315300,164731,-115438,227006,-119531,-115494,65308,231884,37775
1010739,-114463,-107241,38033,315346,164731,-115463,226942,-119548,-115517,65279,232006,37801
1010740,-114442,-107214,38084,315407,164685,-115472,226909,-119543,-115523,65265,231991,37852
1010741,-114408,-107168,38130,315430,164551,-115404,226942,-119470,-115459,65343,231918,37894
1010742,-114378,-107133,38154,315422,164431,-115387,227019,-119396,-115439,65429,231924,37920
1010743,-114354,-107092,38163,315435,164433,-115401,227109,-119366,-115457,65408,231972,37928
1010744,-114321,-107060,38211,315435,164480,-115379,227216,-119326,-115433,65448,231906,37974
1010745,-114307,-107067,38256,315450,164603,-115343,227296,-119308,-115396,65492,231758,38020
1010746,-114292,-107060,38304,315553,164746,-115287,227399,-119284,-115343,65520,231688,38065
1010747,-114259,-107073,38331,315586,164770,-115242,227410,-119282,-115296,65528,231823,38095
1010748,-114193,-107079,38315,315558,164892,-115237,227398,-119267,-115292,65478,232047,38080
1010749,-114193,-107066,38322,315554,165008,-115224,227358,-119261,-115280,65498,232130,38083
1010750,-114186,-107064,38282,315633,165030,-115231,227326,-119271,-115283,65524,232102,38049
1010751,-114186,-107058,38290,315684,165110,-115256,227259,-119269,-115308,65529,231938,38052
1010752,-114204,-107085,38244,315638,165191,-115277,227171,-119308,-115332,65521,231894,38003
1010753,-114284,-107108,38174,315566,165255,-115302,227175,-119329,-115353,65402,231934,37940
1010754,-114331,-107125,38142,315571,165285,-115356,227179,-119355,-115408,65363,231835,37907
1010755,-114352,-107154,38129,315542,165206,-115364,227198,-119366,-115417,65378,231843,37896
1010756,-114370,-107189,38123,315469,165117,-115383,227245,-119367,-115436,65321,231819,37889
1010757,-114377,-107192,38120,315443,165054,-115379,227289,-119380,-115429,65298,231777,37885
1010758,-114427,-107184,38120,315469,164934,-115377,227273,-119397,-115432,65272,231904,37885
1010759,-114439,-107187,38111,315469,164783,-115373,227246,-119364,-115426,65300,232022,37876
1010760,-114374,-107150,38186,315506,164761,-115355,227218,-119341,-115405,65282,231987,37952
1010761,-114348,-107129,38194,315475,164817,-115321,227199,-119297,-115374,65338,231983,37960
1010762,-114310,-107088,38252,315558,164919,-115284,227174,-119258,-115336,65361,231936,38018
1010763,-114257,-107047,38284,315599,164866,-115247,227177,-119224,-115299,65409,232030,38049
1010764,-114195,-107024,38318,315563,164719,-115196,227267,-119181,-115248,65496,232204,38084
1010765,-114151,-107011,38323,315541,164627,-115109,227334,-119125,-115162,65610,232218,38086
1010766,-114111,-106976,38328,315595,164730,-115056,227370,-119087,-115112,65740,232226,38095
1010767,-114062,-106942,38329,315563,164849,-115056,227432,-119050,-115107,65736,232285,38095
1010768,-114026,-106912,38331,315598,164964,-115079,227457,-119025,-115132,65763,232343,38096
1010769,-114011,-106892,38356,315626,164950,-115077,227466,-118998,-115132,65830,232274,38118
1010770,-114033,-106891,38343,315613,164942,-115058,227480,-119011,-115113,65849,232266,38108
1010771,-114062,-106896,38392,315674,164968,-115027,227484,-119031,-115083,65806,232065,38154
1010772,-114096,-106910,38431,315627,165057,-115040,227478,-119050,-115094,65718,231872,38197
1010773,-114153,-106913,38410,315590,165126,-115131,227379,-119103,-115184,65618,231933,38175
1010774,-114202,-106934,38356,315590,165062,-115140,227299,-119160,-115192,65568,231914,38121
1010775,-114235,-106958,38351,315543,165054,-115129,227265,-119153,-115187,65566,231814,38115
1010776,-114305,-106996,38302,315471,165057,-115138,227233,-119181,-115191,65521,231945,38071
1010777,-114362,-107020,38301,315474,165120,-115157,227164,-119248,-115209,65507,232003,38065
1010778,-114423,-107060,38248,315460,165112,-115185,227103,-119295,-115234,65505,232141,38013
1010779,-114411,-107075,38236,315501,165107,-115209,227019,-119313,-115261,65467,232166,38003
1010780,-114365,-107029,38249,315541,165091,-115215,227017,-119301,-115268,65469,232041,38012
1010781,-114351,-107005,38279,315524,165054,-115163,227057,-119243,-115215,65498,231924,38042
1010782,-114316,-106966,38325,315458,165029,-115134,227048,-119187,-115185,65538,231925,38089
1010783,-114285,-106940,38328,315434,165060,-115110,227121,-119173,-115161,65508,231998,38093
1010784,-114284,-106933,38350,315488,165066,-115124,227177,-119193,-115177,65527,232121,38115
1010785,-114296,-106918,38349,315585,165041,-115154,227259,-119222,-115211,65582,232144,38114
1010786,-114238,-106863,38387,315700,165035,-115140,227310,-119202,-115194,65606,232076,38151
1010787,-114178,-106857,38400,315707,164873,-115097,227372,-119140,-115151,65677,232119,38167
1010788,-114153,-106852,38418,315728,164812,-115100,227392,-119087,-115154,65706,232218,38183
1010789,-114125,-106836,38418,315698,164802,-115113,227492,-119068,-115165,65655,232235,38183
1010790,-114098,-106852,38393,315687,164788,-115094,227561,-119044,-115147,65634,232073,38160
1010791,-114107,-106863,38414,315717,164781,-115089,227534,-119071,-115142,65592,231934,38179
1010792,-114142,-106897,38371,315747,164811,-115107,227450,-119144,-115160,65498,231961,38137
1010793,-114195,-106892,38350,315758,164753,-115097,227361,-119202,-115148,65428,231952,38116
1010794,-114216,-106903,38298,315639,164724,-115107,227308,-119215,-115162,65368,231919,38065
1010795,-114232,-106915,38207,315457,164808,-115121,227254,-119219,-115171,65394,231933,37971
1010796,-114261,-106930,38126,315403,164905,-115152,227156,-119257,-115209,65398,231834,37890
1010797,-114272,-106921,38084,315470,164896,-115193,227088,-119286,-115246,65346,231773,37853
1010798,-114285,-106933,38089,315514,164846,-115216,227054,-119305,-115268,65286,231716,37853
1010799,-114302,-106962,38164,315591,164693,-115225,227034,-119314,-115280,65315,231673,37932
1010800,-114325,-106975,38213,315533,164657,-115231,227054,-119308,-115282,65380,231754,37977
1010801,-114330,-106973,38236,315465,164569,-115201,227078,-119297,-115256,65449,231858,38000
1010802,-114310,-106970,38294,315401,164541,-115182,227131,-119268,-115235,65489,231910,38060
1010803,-114288,-106968,38309,315392,164584,-115181,227165,-119237,-115234,65467,232004,38075
1010804,-114265,-106952,38329,315406,164813,-115196,227183,-119229,-115247,65428,231972,38093
1010805,-114266,-106933,38347,315426,164988,-115244,227187,-119230,-115296,65389,231972,38112
1010806,-114251,-106915,38326,315474,165170,-115231,227181,-119221,-115281,65421,232062,38092
1010807,-114225,-106876,38363,315592,165212,-115189,227180,-119212,-115242,65446,232004,38131
1010808,-114179,-106827,38431,315645,165073,-115147,227265,-119169,-115201,65479,231863,38196
1010809,-114135,-106793,38506,315657,164913,-115134,227336,-119138,-115188,65507,231763,38269
1010810,-114144,-106803,38520,315669,164894,-115146,227375,-119141,-115199,65488,231718,38285
1010811,-114169,-106821,38466,315635,164976,-115167,227339,-119168,-115222,65377,231729,38231
1010812,-114219,-106856,38385,315578,165030,-115187,227283,-119204,-115239,65353,231741,38149
1010813,-114260,-106900,38300,315430,165012,-115193,227215,-119257,-115250,65389,231833,38062
1010814,-114300,-106928,38244,315359,164995,-115196,227158,-119283,-115252,65404,231725,38010
1010815,-114331,-106937,38222,315359,164976,-115237,227122,-119320,-115292,65352,231701,37984
1010816,-114327,-106982,38202,315347,164892,-115304,227037,-119390,-115357,65299,231815,37967
1010817,-114356,-106998,38178,315370,164813,-115343,227009,-119419,-115397,65300,231847,37941
1010818,-114385,-107045,38190,315348,164704,-115342,226999,-119423,-115395,65315,231826,37954
1010819,-114381,-107052,38180,315305,164602,-115332,227035,-119413,-115383,65308,231772,37944
1010820,-114352,-107014,38219,315282,164489,-115281,227088,-119366,-115336,65308,231698,37984
1010821,-114331,-107009,38225,315293,164557,-115268,227093,-119344,-115323,65296,231583,37990
1010822,-114312,-107008,38201,315262,164690,-115277,227071,-119352,-115329,65333,231671,37966
1010823,-114312,-106992,38210,315311,164681,-115258,227049,-119338,-115310,65381,231726,37978
1010824,-114290,-106970,38213,315423,164691,-115239,227039,-119325,-115292,65373,231775,37982
1010825,-114305,-106960,38195,315457,164802,-115240,227116,-119318,-115294,65365,231761,37961
1010826,-114300,-106939,38228,315502,164873,-115242,227120,-119288,-115295,65380,231844,37994
1010827,-114291,-106924,38224,315485,164858,-115214,227167,-119276,-115268,65371,232009,37989
1010828,-114228,-106908,38232,315527,164797,-115175,227224,-119242,-115225,65412,231964,37997
1010829,-114182,-106900,38249,315555,164821,-115211,227213,-119180,-115264,65476,231851,38015
1010830,-114201,-106900,38247,315532,164845,-115280,227175,-119163,-115333,65505,231856,38013
1010831,-114275,-106931,38217,315442,164814,-115314,227163,-119174,-115365,65492,231996,37982
1010832,-114291,-106968,38183,315392,164791,-115327,227125,-119203,-115381,65426,231999,37949
1010833,-114299,-106993,38171,315413,164708,-115351,227031,-119256,-115405,65390,231925,37937
1010834,-114292,-107013,38163,315433,164582,-115363,227028,-119321,-115414,65332,231786,37932
1010835,-114284,-107018,38149,315356,164498,-115347,227090,-119360,-115399,65289,231648,37915
1010836,-114293,-107038,38075,315249,164546,-115328,227112,-119388,-115379,65239,231480,37842
1010837,-114331,-107065,38008,315219,164608,-115319,227088,-119407,-115373,65191,231509,37773
1010838,-114431,-107103,37931,315179,164544,-115331,227051,-119426,-115382,65186,231694,37698
1010839,-114479,-107116,37902,315156,164483,-115322,227080,-119442,-115373,65228,231726,37668
1010840,-114449,-107122,37912,315089,164551,-115362,227177,-119437,-115415,65180,231735,37680
1010841,-114451,-107113,37939,315065,164590,-115385,227201,-119445,-115436,65190,231742,37704
1010842,-114447,-107114,37964,315109,164583,-115365,227224,-119431,-115419,65232,231741,37728
1010843,-114429,-107117,38001,315107,164629,-115341,227266,-119397,-115394,65214,231764,37768
1010844,-114367,-107096,38082,315195,164577,-115310,227273,-119370,-115363,65205,231745,37847
1010845,-114313,-107063,38149,315281,164506,-115309,227278,-119375,-115360,65202,231729,37916
1010846,-114279,-107039,38196,315266,164504,-115278,227337,-119318,-115332,65305,231713,37962
1010847,-114239,-107041,38179,315194,164598,-115283,227359,-119298,-115336,65397,231800,37944
1010848,-114237,-107035,38148,315178,164740,-115315,227368,-119302,-115370,65385,231998,37913
1010849,-114222,-107055,38072,315139,164786,-115335,227392,-119291,-115388,65459,232070,37838
1010850,-114226,-107064,38026,315180,164806,-115318,227379,-119274,-115374,65519,231998,37791
1010851,-114250,-107081,38008,315250,164806,-115318,227316,-119298,-115373,65519,231888,37776
1010852,-114295,-107114,38005,315272,164840,-115321,227232,-119332,-115375,65473,231807,37769
1010853,-114333,-107141,38009,315247,164766,-115337,227175,-119377,-115392,65400,231785,37778
1010854,-114364,-107157,37974,315225,164711,-115339,227133,-119398,-115391,65335,231679,37739
1010855,-114377,-107173,37933,315197,164554,-115314,227137,-119370,-115368,65356,231645,37700
1010856,-114414,-107200,37910,315181,164488,-115343,227097,-119405,-115396,65277,231698,37678
1010857,-114420,-107205,37923,315181,164455,-115360,227056,-119444,-115414,65242,231649,37687
1010858,-114446,-107238,37899,315114,164419,-115382,227012,-119443,-115432,65252,231656,37668
1010859,-114444,-107259,37913,315097,164431,-115376,226930,-119436,-115432,65268,231667,37679
1010860,-114454,-107263,37925,315086,164513,-115353,226904,-119407,-115405,65302,231578,37690
1010861,-114449,-107241,37924,315124,164548,-115315,226923,-119353,-115370,65308,231508,37689
1010862,-114434,-107229,37937,315176,164573,-115339,226998,-119361,-115389,65249,231596,37702
1010863,-114437,-107238,37954,315164,164609,-115327,227070,-119364,-115380,65205,231729,37719
1010864,-114410,-107214,37989,315194,164606,-115268,227210,-119296,-115323,65275,231627,37751
1010865,-114395,-107203,38022,315203,164590,-115236,227305,-119285,-115290,65311,231546,37789
1010866,-114374,-107201,38027,315215,164701,-115231,227354,-119271,-115284,65333,231746,37792
1010867,-114337,-107197,37990,315222,164690,-115218,227395,-119261,-115270,65323,231896,37754
1010868,-114312,-107184,37969,315316,164613,-115181,227410,-119215,-115234,65365,231993,37731
1010869,-114303,-107200,37966,315317,164629,-115184,227373,-119193,-115233,65423,232137,37736
1010870,-114328,-107206,37979,315328,164581,-115197,227307,-119199,-115247,65467,232200,37747
1010871,-114405,-107238,37971,315253,164520,-115183,227353,-119205,-115234,65529,232200,37736
1010872,-114473,-107256,37968,315175,164541,-115188,227381,-119216,-115242,65510,232138,37731
1010873,-114501,-107277,37924,315099,164526,-115187,227336,-119255,-115240,65497,232082,37691
1010874,-114501,-107289,37866,315101,164473,-115208,227287,-119270,-115262,65491,231928,37630
1010875,-114480,-107283,37863,315104,164484,-115253,227272,-119258,-115306,65469,231681,37630
1010876,-114455,-107306,37803,315114,164498,-115321,227237,-119272,-115374,65413,231559,37567
1010877,-114451,-107314,37739,315102,164474,-115330,227178,-119284,-115385,65378,231613,37503
1010878,-114490,-107362,37701,315027,164402,-115349,227156,-119332,-115399,65376,231796,37468
1010879,-114535,-107374,37726,314990,164404,-115370,227143,-119332,-115420,65335,231907,37493
1010880,-114549,-107371,37738,314964,164495,-115388,227135,-119321,-115436,65346,231931,37505
1010881,-114524,-107349,37764,315043,164561,-115357,227146,-119327,-115409,65358,231862,37532
1010882,-114493,-107328,37823,315105,164510,-115283,227182,-119307,-115334,65391,231750,37589
1010883,-114445,-107307,37887,315104,164577,-115242,227196,-119283,-115294,65346,231804,37657
1010884,-114429,-107299,37902,315133,164679,-115156,227158,-119298,-115211,65334,231918,37670
1010885,-114381,-107293,37910,315189,164706,-115113,227124,-119264,-115166,65329,231916,37676
1010886,-114308,-107288,37946,315282,164723,-115105,227109,-119221,-115156,65430,231930,37709
1010887,-114302,-107249,37964,315374,164753,-115118,227158,-119190,-115174,65534,231843,37727
1010888,-114260,-107188,37961,315432,164724,-115097,227301,-119161,-115149,65596,231664,37726
1010889,-114250,-107154,37922,315385,164763,-115103,227432,-119125,-115157,65593,231609,37690
1010890,-114237,-107162,37866,315275,164868,-115079,227416,-119122,-115132,65544,231694,37632
1010891,-114240,-107153,37859,315250,164912,-115133,227348,-119189,-115184,65461,231815,37626
1010892,-114261,-107153,37874,315220,164727,-115150,227394,-119215,-115203,65452,231705,37640
1010893,-114296,-107167,37921,315194,164546,-115174,227427,-119238,-115229,65447,231551,37689
1010894,-114383,-107214,37934,315126,164484,-115202,227337,-119304,-115255,65388,231722,37702
1010895,-114450,-107250,37944,315071,164502,-115204,227225,-119352,-115259,65340,231974,37711
1010896,-114489,-107275,37963,315057,164497,-115214,227167,-119363,-115268,65399,231760,37728
1010897,-114521,-107312,37944,314984,164535,-115208,227133,-119358,-115265,65449,231643,37712
1010898,-114527,-107317,37926,314993,164564,-115226,227093,-119364,-115279,65343,231674,37692
1010899,-114532,-107305,37932,315092,164542,-115209,227054,-119373,-115264,65226,231649,37696
1010900,-114545,-107311,37946,315135,164557,-115183,227000,-119371,-115236,65231,231750,37713
1010901,-114521,-107284,37953,315130,164630,-115169,226918,-119354,-115221,65240,231822,37719
1010902,-114498,-107260,37959,315207,164654,-115149,226942,-119323,-115201,65277,231766,37724
1010903,-114488,-107228,37981,315315,164709,-115178,226990,-119331,-115232,65336,231732,37750
1010904,-114430,-107201,37984,315361,164707,-115180,227095,-119317,-115233,65398,231705,37751
1010905,-114400,-107182,38013,315386,164631,-115159,227224,-119314,-115211,65405,231744,37778
1010906,-114364,-107164,38030,315400,164657,-115152,227325,-119311,-115207,65408,231929,37798
1010907,-114347,-107154,38077,315429,164730,-115157,227364,-119317,-115208,65415,232025,37841
1010908,-114327,-107139,38120,315389,164858,-115165,227395,-119315,-115216,65447,232069,37887
1010909,-114325,-107133,38143,315398,164852,-115115,227389,-119289,-115168,65532,232051,37910
1010910,-114324,-107135,38169,315430,164789,-115118,227335,-119280,-115168,65588,232042,37935
1010911,-114334,-107134,38157,315390,164716,-115115,227308,-119293,-115166,65594,232045,37924
1010912,-114349,-107142,38139,315315,164542,-115144,227341,-119316,-115197,65572,232064,37906
1010913,-114389,-107137,38127,315279,164433,-115180,227302,-119326,-115233,65537,232023,37894
1010914,-114429,-107173,38083,315156,164403,-115181,227305,-119322,-115234,65541,231927,37848
1010915,-114455,-107191,38024,315102,164485,-115196,227245,-119337,-115251,65525,231896,37787
1010916,-114451,-107203,37959,315048,164517,-115217,227189,-119348,-115268,65453,231837,37724
1010917,-114464,-107182,37919,315086,164439,-115261,227192,-119329,-115315,65405,231804,37682
1010918,-114505,-107218,37837,315238,164449,-115328,227102,-119342,-115379,65402,231779,37605
1010919,-114554,-107227,37835,315305,164521,-115326,227069,-119308,-115375,65425,231629,37602
1010920,-114604,-107215,37915,315285,164535,-115337,227091,-119298,-115390,65447,231612,37683
1010921,-114611,-107174,38012,315236,164614,-115368,227097,-119306,-115419,65398,231650,37778
1010922,-114581,-107181,38057,315195,164734,-115385,227112,-119324,-115438,65333,231798,37825
1010923,-114520,-107179,38033,315212,164842,-115356,227180,-119318,-115411,65308,231809,37800
1010924,-114475,-107182,38059,315309,164901,-115343,227203,-119332,-115395,65307,231837,37823
1010925,-114458,-107175,38099,315355,164927,-115306,227165,-119316,-115358,65327,231850,37865
1010926,-114386,-107148,38167,315436,164940,-115230,227162,-119265,-115279,65394,231764,37932
1010927,-114332,-107135,38176,315536,164920,-115161,227234,-119251,-115212,65410,231629,37941
1010928,-114284,-107123,38134,315530,164934,-115100,227330,-119241,-115153,65527,231550,37901
1010929,-114282,-107137,38128,315454,164895,-115125,227341,-119251,-115179,65617,231719,37894
1010930,-114296,-107146,38109,315378,164791,-115124,227331,-119270,-115175,65652,231873,37876
1010931,-114330,-107162,38080,315275,164695,-115125,227354,-119287,-115179,65608,232009,37845
1010932,-114364,-107188,38052,315207,164631,-115151,227320,-119319,-115205,65518,232100,37817
1010933,-114402,-107217,37969,315160,164616,-115197,227253,-119355,-115252,65476,232109,37735
1010934,-114435,-107232,37879,315129,164545,-115228,227225,-119362,-115280,65442,232049,37645
1010935,-114444,-107246,37860,315083,164508,-115262,227209,-119371,-115314,65400,232036,37626
1010936,-114492,-107265,37865,315113,164303,-115275,227172,-119371,-115327,65349,231993,37634
1010937,-114532,-107279,37921,315066,164250,-115280,227141,-119360,-115331,65358,231906,37686
1010938,-114543,-107298,37904,314996,164291,-115289,227057,-119353,-115341,65379,231857,37671
1010939,-114558,-107311,37907,315043,164405,-115308,226959,-119375,-115361,65329,231818,37671
1010940,-114582,-107325,37914,315123,164545,-115318,226967,-119369,-115371,65313,231711,37680
1010941,-114591,-107326,37873,315132,164601,-115309,227043,-119352,-115362,65353,231608,37639
1010942,-114592,-107342,37859,315122,164657,-115331,227084,-119346,-115385,65387,231676,37626
1010943,-114546,-107312,37878,315189,164744,-115338,227059,-119357,-115390,65349,231726,37644
1010944,-114501,-107267,37886,315253,164792,-115300,227128,-119310,-115354,65307,231582,37651
1010945,-114442,-107229,37882,315313,164828,-115273,227158,-119285,-115323,65281,231454,37646
1010946,-114420,-107209,37913,315333,164798,-115227,227186,-119261,-115283,65336,231511,37676
1010947,-114423,-107197,37961,315316,164741,-115214,227276,-119230,-115264,65394,231583,37726
1010948,-114418,-107179,37996,315311,164760,-115158,227307,-119187,-115214,65472,231473,37760
1010949,-114421,-107195,38008,315319,164746,-115165,227333,-119184,-115216,65463,231509,37773
1010950,-114423,-107185,38036,315234,164716,-115187,227277,-119159,-115241,65412,231645,37803
1010951,-114442,-107218,38038,315162,164644,-115281,227347,-119202,-115335,65367,231760,37803
1010952,-114464,-107238,37998,315209,164486,-115409,227358,-119255,-115464,65345,231819,37763
1010953,-114510,-107284,37915,315251,164417,-115469,227283,-119296,-115523,65335,231879,37682
1010954,-114557,-107311,37819,315107,164383,-115472,227248,-119310,-115526,65367,231846,37582
1010955,-114570,-107333,37794,315092,164232,-115419,227235,-119353,-115473,65386,231751,37556
1010956,-114592,-107352,37787,315018,164093,-115371,227212,-119388,-115427,65321,231732,37554
1010957,-114601,-107359,37796,314864,164092,-115357,227147,-119404,-115408,65281,231798,37562
1010958,-114629,-107389,37783,314748,164080,-115365,227061,-119414,-115419,65284,231931,37547
1010959,-114640,-107437,37767,314790,164117,-115368,226983,-119416,-115420,65266,231963,37533
1010960,-114640,-107454,37735,314868,164252,-115368,226907,-119411,-115421,65240,231956,37500
1010961,-114603,-107430,37754,314966,164278,-115336,226818,-119403,-115389,65264,231831,37516
1010962,-114574,-107415,37759,315027,164403,-115329,226836,-119366,-115381,65265,231685,37527
1010963,-114570,-107412,37801,315104,164598,-115324,226928,-119350,-115380,65222,231500,37564
