Timestamp (ms),Ch0 (uV),Ch1 (uV),Ch2 (uV),Ch3 (uV),Ch4 (uV),Ch5 (uV),Ch6 (uV),Ch7 (uV),Ch8 (uV),Ch9 (uV),Ch10 (uV),Ch11 (uV)
1019117,-113932,-108165,36486,313180,164741,-114277,225744,-118576,-114328,66260,231488,36250
1019118,-113960,-108190,36494,313161,164748,-114293,225756,-118584,-114344,66257,231463,36261
1019119,-113968,-108205,36474,313105,164679,-114285,225824,-118594,-114340,66271,231477,36240
1019120,-113950,-108197,36497,313100,164604,-114274,225853,-118570,-114327,66281,231536,36260
1019121,-113936,-108158,36540,313138,164571,-114285,225849,-118572,-114339,66296,231633,36304
1019122,-113906,-108146,36538,313108,164555,-114254,225977,-118564,-114310,66313,231680,36303
1019123,-113868,-108122,36544,313073,164533,-114234,226107,-118535,-114287,66365,231724,36309
1019124,-113837,-108095,36576,313084,164477,-114178,226172,-118488,-114231,66431,231736,36343
1019125,-113782,-108078,36625,313084,164435,-114167,226226,-118474,-114222,66468,231711,36388
1019126,-113715,-108046,36644,313082,164538,-114184,226291,-118436,-114238,66503,231727,36413
1019127,-113682,-108028,36683,313126,164620,-114209,226303,-118409,-114262,66490,231820,36448
1019128,-113657,-107991,36692,313234,164693,-114235,226334,-118369,-114290,66457,231801,36455
1019129,-113630,-107966,36700,313334,164715,-114225,226352,-118344,-114277,66464,231709,36462
1019130,-113678,-107964,36683,313355,164796,-114159,226362,-118343,-114213,66505,231533,36444
1019131,-113729,-107977,36647,313371,164795,-114099,226354,-118362,-114154,66511,231539,36411
1019132,-113768,-108003,36625,313306,164740,-114098,226284,-118409,-114152,66472,231689,36391
1019133,-113775,-108038,36596,313229,164731,-114086,226222,-118458,-114141,66438,231673,36358
1019134,-113806,-108066,36588,313172,164725,-114091,226173,-118482,-114145,66401,231610,36352
1019135,-113791,-108057,36579,313155,164661,-114102,226053,-118474,-114156,66348,231601,36342
1019136,-113805,-108067,36560,313192,164654,-114110,225806,-118489,-114166,66347,231602,36323
1019137,-113803,-108099,36505,313105,164721,-114135,225785,-118506,-114188,66319,231639,36270
1019138,-113847,-108125,36486,312977,164637,-114117,225847,-118479,-114172,66376,231604,36251
1019139,-113838,-108116,36532,313002,164597,-114133,225789,-118471,-114184,66419,231505,36296
1019140,-113827,-108104,36566,313125,164555,-114141,225771,-118467,-114195,66384,231593,36330
1019141,-113788,-108098,36547,313184,164571,-114148,225883,-118470,-114201,66358,231612,36311
1019142,-113797,-108114,36532,313159,164580,-114147,226067,-118452,-114199,66390,231621,36296
1019143,-113804,-108100,36532,313091,164594,-114139,226187,-118437,-114195,66500,231691,36298
1019144,-113778,-108082,36567,313115,164484,-114086,226268,-118396,-114141,66587,231740,36330
1019145,-113753,-108070,36579,313183,164409,-114063,226319,-118379,-114114,66584,231787,36349
1019146,-113731,-108040,36602,313240,164523,-114038,226415,-118368,-114092,66577,231822,36369
1019147,-113701,-108004,36627,313254,164708,-113999,226416,-118349,-114051,66586,231802,36392
1019148,-113660,-107972,36668,313335,164824,-113989,226395,-118361,-114046,66559,231817,36430
1019149,-113624,-107954,36680,313432,164899,-113997,226426,-118352,-114047,66552,231720,36444
1019150,-113609,-107950,36678,313468,164889,-113989,226461,-118325,-114043,66601,231574,36444
1019151,-113609,-107947,36718,313485,164847,-114029,226415,-118318,-114080,66581,231491,36484
1019152,-113641,-107990,36687,313333,164892,-114059,226373,-118352,-114110,66556,231576,36451
1019153,-113706,-108053,36642,313265,164922,-114100,226286,-118385,-114156,66449,231735,36406
1019154,-113752,-108082,36603,313288,164945,-114133,226173,-118436,-114185,66412,231784,36370
1019155,-113791,-108097,36585,313308,164877,-114162,226144,-118471,-114212,66453,231791,36351
1019156,-113837,-108116,36556,313304,164833,-114208,226095,-118512,-114259,66474,231754,36320
1019157,-113821,-108106,36548,313280,164704,-114207,226078,-118512,-114259,66462,231759,36314
1019158,-113819,-108113,36541,313223,164642,-114204,226057,-118536,-114259,66432,231820,36305
1019159,-113863,-108134,36492,313126,164601,-114172,226059,-118532,-114225,66462,231931,36259
1019160,-113851,-108149,36487,313073,164619,-114136,226057,-118494,-114189,66502,231989,36252
1019161,-113804,-108128,36506,313088,164663,-114132,226074,-118461,-114184,66503,231899,36274
1019162,-113744,-108072,36492,313131,164639,-114138,226110,-118395,-114192,66582,231718,36256
1019163,-113663,-108023,36457,313189,164591,-114138,226229,-118344,-114191,66631,231580,36224
1019164,-113632,-107986,36435,313218,164594,-114120,226305,-118341,-114172,66543,231795,36199
1019165,-113626,-107981,36486,313173,164520,-114076,226295,-118338,-114129,66497,232086,36252
1019166,-113607,-107948,36581,313214,164504,-114029,226319,-118314,-114081,66580,232141,36349
1019167,-113599,-107959,36657,313224,164693,-114001,226178,-118326,-114053,66666,232185,36423
1019168,-113573,-107939,36706,313295,164851,-113976,226125,-118326,-114029,66702,232151,36469
1019169,-113573,-107929,36712,313320,164958,-113996,226206,-118319,-114051,66720,232014,36479
1019170,-113572,-107956,36731,313409,165026,-114033,226284,-118337,-114085,66647,231930,36495
1019171,-113626,-107973,36721,313420,165092,-114040,226304,-118367,-114095,66545,231902,36488
1019172,-113661,-107976,36724,313417,165118,-114070,226300,-118382,-114122,66461,231759,36489
1019173,-113682,-107993,36730,313425,165110,-114098,226317,-118454,-114148,66389,231617,36500
1019174,-113722,-107998,36696,313367,165051,-114123,226288,-118514,-114173,66396,231584,36461
1019175,-113754,-108002,36680,313319,165069,-114141,226218,-118538,-114194,66401,231589,36442
1019176,-113797,-108036,36659,313295,165046,-114170,226169,-118543,-114222,66390,231502,36424
1019177,-113810,-108069,36660,313320,164962,-114164,226126,-118539,-114215,66432,231453,36429
1019178,-113818,-108063,36650,313341,164762,-114209,226079,-118545,-114261,66428,231505,36416
1019179,-113823,-108065,36673,313421,164728,-114240,226033,-118555,-114294,66369,231565,36441
1019180,-113827,-108047,36667,313406,164827,-114230,226022,-118531,-114284,66394,231542,36431
1019181,-113787,-108054,36655,313396,164806,-114223,226051,-118500,-114271,66417,231521,36420
1019182,-113732,-108006,36703,313381,164853,-114222,226104,-118492,-114272,66358,231508,36466
1019183,-113689,-107982,36721,313361,164874,-114159,226157,-118457,-114211,66362,231440,36488
1019184,-113673,-107967,36746,313424,164796,-114138,226193,-118452,-114193,66364,231614,36512
1019185,-113685,-107949,36782,313498,164688,-114159,226185,-118470,-114213,66375,231840,36546
1019186,-113703,-107923,36798,313491,164758,-114156,226225,-118457,-114210,66491,231939,36564
1019187,-113666,-107904,36825,313439,164911,-114117,226178,-118435,-114170,66571,231946,36591
1019188,-113602,-107900,36864,313428,165042,-114110,226081,-118408,-114161,66568,232031,36630
1019189,-113575,-107877,36872,313460,165106,-114090,226095,-118401,-114141,66528,231992,36638
1019190,-113557,-107876,36898,313484,165108,-114079,226129,-118393,-114130,66496,231871,36664
1019191,-113564,-107870,36876,313509,165042,-114083,226117,-118405,-114137,66487,231810,36641
1019192,-113621,-107879,36836,313527,164920,-114115,226088,-118436,-114167,66555,231797,36600
1019193,-113677,-107918,36780,313530,164763,-114150,226107,-118492,-114201,66558,231789,36544
1019194,-113710,-107941,36749,313435,164667,-114192,226120,-118518,-114245,66541,231812,36512
1019195,-113707,-107945,36756,313350,164622,-114187,226160,-118506,-114241,66549,231633,36521
1019196,-113688,-107943,36740,313269,164615,-114182,226142,-118479,-114237,66575,231266,36504
1019197,-113702,-107942,36716,313256,164689,-114206,226032,-118505,-114258,66499,231310,36482
1019198,-113759,-107982,36656,313252,164717,-114237,225961,-118565,-114290,66388,231568,36423
1019199,-113756,-107988,36630,313237,164551,-114247,225957,-118567,-114302,66341,231788,36394
1019200,-113753,-107967,36649,313290,164379,-114264,225945,-118544,-114318,66365,231865,36411
1019201,-113739,-107952,36660,313269,164409,-114253,226026,-118526,-114308,66410,231768,36424
1019202,-113722,-107945,36728,313226,164420,-114224,226168,-118508,-114278,66429,231693,36493
1019203,-113707,-107955,36733,313180,164575,-114185,226239,-118498,-114240,66362,231767,36498
1019204,-113691,-107942,36729,313229,164809,-114191,226255,-118531,-114243,66351,231776,36494
1019205,-113695,-107943,36728,313276,165002,-114182,226247,-118526,-114238,66411,231707,36494
1019206,-113680,-107910,36748,313388,165168,-114179,226246,-118525,-114235,66425,231773,36509
1019207,-113647,-107898,36769,313400,165197,-114176,226292,-118515,-114226,66411,231848,36534
1019208,-113617,-107882,36801,313451,165190,-114166,226321,-118495,-114218,66419,231955,36567
1019209,-113645,-107883,36812,313479,165123,-114126,226320,-118472,-114178,66485,232043,36579
1019210,-113645,-107890,36829,313497,165104,-114129,226280,-118473,-114183,66519,232061,36591
1019211,-113637,-107897,36827,313507,165005,-114160,226290,-118458,-114212,66554,231969,36592
1019212,-113648,-107904,36799,313479,164967,-114166,226255,-118454,-114219,66533,231838,36563
1019213,-113662,-107924,36754,313419,164962,-114214,226229,-118461,-114268,66486,231763,36520
1019214,-113679,-107931,36742,313482,164860,-114256,226160,-118495,-114308,66437,231644,36507
1019215,-113681,-107941,36736,313511,164751,-114296,226115,-118506,-114347,66439,231589,36503
1019216,-113727,-107972,36712,313401,164719,-114289,226078,-118546,-114341,66398,231593,36479
1019217,-113747,-107995,36719,313326,164747,-114256,226025,-118582,-114311,66387,231607,36482
1019218,-113779,-107999,36695,313302,164704,-114235,225991,-118608,-114290,66349,231636,36458
1019219,-113796,-108023,36658,313288,164681,-114206,225988,-118614,-114260,66351,231689,36422
1019220,-113781,-108023,36651,313282,164704,-114204,226016,-118610,-114260,66359,231713,36416
1019221,-113741,-107998,36696,313321,164773,-114236,226019,-118586,-114288,66353,231600,36459
1019222,-113694,-107964,36748,313302,164781,-114186,226034,-118524,-114240,66378,231512,36513
1019223,-113654,-107927,36804,313365,164757,-114154,226069,-118464,-114207,66385,231357,36571
1019224,-113639,-107917,36835,313434,164767,-114148,226053,-118451,-114204,66401,231506,36597
1019225,-113638,-107913,36821,313428,164825,-114156,226061,-118451,-114212,66388,231748,36587
1019226,-113623,-107895,36818,313434,164841,-114125,226156,-118428,-114178,66469,231859,36585
1019227,-113604,-107882,36787,313429,164853,-114096,226248,-118402,-114146,66519,231901,36553
1019228,-113576,-107854,36807,313435,164871,-114020,226302,-118377,-114074,66602,231888,36568
1019229,-113544,-107824,36847,313475,164839,-114007,226299,-118396,-114062,66631,231900,36610
1019230,-113534,-107824,36861,313483,164811,-114000,226272,-118415,-114054,66614,231930,36625
1019231,-113536,-107849,36837,313426,164760,-114014,226267,-118398,-114067,66648,231865,36600
1019232,-113555,-107845,36806,313372,164678,-114023,226287,-118388,-114077,66658,231726,36569
1019233,-113562,-107879,36733,313354,164641,-114051,226258,-118412,-114107,66646,231654,36498
1019234,-113605,-107902,36613,313319,164682,-114103,226231,-118443,-114156,66542,231702,36376
1019235,-113658,-107911,36565,313268,164774,-114162,226224,-118469,-114215,66444,231754,36332
1019236,-113730,-107932,36578,313215,164771,-114179,226202,-118493,-114231,66410,231696,36342
1019237,-113770,-107947,36635,313189,164783,-114201,226167,-118505,-114254,66464,231563,36399
1019238,-113794,-107983,36676,313194,164850,-114258,226085,-118551,-114314,66479,231553,36442
1019239,-113790,-107987,36689,313247,164951,-114291,225996,-118575,-114341,66347,231629,36454
1019240,-113777,-107985,36692,313313,164972,-114251,225910,-118559,-114302,66275,231672,36455
1019241,-113759,-107968,36722,313361,164992,-114228,225849,-118526,-114281,66342,231655,36486
1019242,-113705,-107933,36750,313355,164974,-114195,225818,-118499,-114247,66388,231632,36515
1019243,-113630,-107904,36798,313343,164897,-114163,225827,-118459,-114218,66445,231675,36560
1019244,-113592,-107899,36779,313311,164876,-114107,225899,-118422,-114159,66489,231779,36544
1019245,-113562,-107915,36771,313286,164869,-114086,226054,-118414,-114141,66492,231868,36535
1019246,-113561,-107892,36793,313312,164901,-114046,226169,-118377,-114099,66564,231930,36558
1019247,-113574,-107874,36792,313353,164933,-114015,226272,-118348,-114066,66611,231934,36557
1019248,-113593,-107873,36772,313459,164917,-114000,226413,-118333,-114052,66627,231966,36538
1019249,-113564,-107871,36778,313552,164869,-114008,226445,-118316,-114060,66635,232014,36543
1019250,-113559,-107868,36748,313521,164883,-113998,226416,-118310,-114055,66658,232060,36513
1019251,-113560,-107873,36731,313420,164904,-114024,226426,-118332,-114080,66654,232060,36497
1019252,-113575,-107885,36732,313408,164824,-114042,226399,-118359,-114096,66617,232042,36499
1019253,-113585,-107874,36721,313403,164693,-114061,226346,-118361,-114116,66586,231938,36488
1019254,-113584,-107870,36713,313349,164580,-114079,226337,-118381,-114132,66573,231840,36478
1019255,-113570,-107876,36726,313239,164396,-114048,226357,-118368,-114102,66601,231807,36491
1019256,-113602,-107919,36671,313142,164443,-114035,226305,-118354,-114086,66608,231738,36436
1019257,-113641,-107951,36677,313136,164628,-114073,226194,-118380,-114128,66530,231751,36444
1019258,-113655,-107964,36666,313198,164760,-114107,226105,-118399,-114158,66441,231726,36433
1019259,-113650,-107973,36671,313251,164743,-114098,226121,-118384,-114150,66438,231615,36438
1019260,-113644,-107968,36666,313236,164716,-114088,226220,-118344,-114142,66517,231590,36431
1019261,-113650,-107949,36677,313285,164777,-114126,226293,-118318,-114181,66558,231596,36439
1019262,-113622,-107916,36705,313416,164930,-114141,226359,-118333,-114194,66515,231558,36470
1019263,-113571,-107878,36728,313506,165076,-114091,226327,-118333,-114146,66519,231607,36491
1019264,-113523,-107854,36769,313551,165154,-114040,226271,-118333,-114095,66564,231767,36534
1019265,-113531,-107831,36768,313580,165225,-113997,226303,-118350,-114051,66623,231889,36534
1019266,-113478,-107820,36758,313581,165218,-113915,226402,-118317,-113967,66639,232077,36522
1019267,-113443,-107805,36786,313609,165231,-113863,226461,-118307,-113914,66646,232155,36550
1019268,-113428,-107773,36845,313637,165210,-113849,226526,-118280,-113903,66702,232180,36607
1019269,-113436,-107758,36882,313605,165228,-113843,226569,-118249,-113897,66751,232183,36649
1019270,-113438,-107752,36929,313624,165199,-113849,226590,-118227,-113903,66800,232051,36693
1019271,-113427,-107753,36962,313656,165091,-113873,226556,-118242,-113927,66798,232020,36726
1019272,-113456,-107780,36909,313587,165054,-113911,226509,-118277,-113964,66759,232102,36674
1019273,-113487,-107802,36860,313504,165035,-113940,226459,-118309,-113992,66754,232105,36627
1019274,-113526,-107810,36821,313462,164961,-113959,226432,-118346,-114011,66736,232034,36587
1019275,-113530,-107828,36788,313419,164890,-113946,226405,-118355,-114001,66701,231967,36554
1019276,-113570,-107834,36778,313357,164857,-113961,226362,-118362,-114014,66644,231893,36539
1019277,-113582,-107845,36837,313265,164850,-113975,226320,-118368,-114030,66618,231820,36602
1019278,-113599,-107823,36867,313178,164769,-113996,226250,-118374,-114050,66630,231767,36631
1019279,-113558,-107810,36888,313135,164654,-113966,226184,-118355,-114019,66651,231727,36653
1019280,-113546,-107783,36888,313285,164544,-113973,226169,-118334,-114027,66663,231657,36649
1019281,-113564,-107805,36834,313378,164608,-113973,226203,-118327,-114027,66668,231713,36601
1019282,-113559,-107803,36830,313423,164645,-113978,226196,-118312,-114029,66718,231748,36594
1019283,-113550,-107793,36850,313405,164706,-113949,226232,-118292,-114001,66747,231751,36615
1019284,-113548,-107792,36881,313395,164864,-113973,226309,-118296,-114022,66697,231868,36646
1019285,-113528,-107799,36898,313512,165038,-114017,226259,-118339,-114071,66607,231939,36664
1019286,-113524,-107779,36910,313646,165179,-113998,226257,-118335,-114051,66627,232013,36674
1019287,-113514,-107766,36869,313677,165186,-113986,226352,-118323,-114039,66657,232057,36637
1019288,-113497,-107721,36901,313728,165174,-113954,226418,-118302,-114006,66668,232050,36667
1019289,-113483,-107697,36951,313713,165211,-113973,226377,-118297,-114023,66710,232012,36721
1019290,-113499,-107686,36981,313698,165290,-113979,226288,-118302,-114033,66734,232007,36746
1019291,-113493,-107675,37001,313747,165278,-114014,226257,-118334,-114068,66688,231903,36765
1019292,-113515,-107701,37008,313757,165249,-114039,226196,-118358,-114092,66633,231792,36774
1019293,-113516,-107738,36965,313741,165227,-114070,226112,-118386,-114125,66565,231745,36728
1019294,-113564,-107756,36954,313717,165081,-114103,226147,-118419,-114155,66506,231722,36721
1019295,-113608,-107782,36916,313631,164943,-114111,226187,-118415,-114168,66492,231786,36680
1019296,-113598,-107821,36864,313541,164915,-114111,226141,-118430,-114164,66472,231751,36628
1019297,-113604,-107834,36866,313499,164889,-114121,226092,-118456,-114172,66457,231740,36631
1019298,-113602,-107819,36860,313430,164798,-114114,226100,-118446,-114168,66438,231674,36624
1019299,-113606,-107808,36866,313362,164762,-114097,226189,-118423,-114151,66399,231546,36631
1019300,-113619,-107793,36863,313336,164758,-114120,226212,-118401,-114173,66449,231530,36631
1019301,-113635,-107809,36849,313288,164856,-114101,226211,-118407,-114151,66475,231617,36615
1019302,-113657,-107815,36844,313337,164884,-114103,226234,-118438,-114156,66454,231813,36609
1019303,-113629,-107799,36856,313391,164864,-114066,226249,-118428,-114121,66504,231800,36622
1019304,-113591,-107780,36872,313427,164830,-114009,226282,-118393,-114064,66598,231769,36638
1019305,-113545,-107797,36878,313448,164801,-113984,226302,-118378,-114039,66645,231803,36641
1019306,-113536,-107779,36915,313493,164861,-113993,226325,-118376,-114048,66643,232030,36680
1019307,-113501,-107736,36963,313500,164861,-113987,226324,-118348,-114041,66656,232117,36727
1019308,-113469,-107728,36969,313499,164889,-113972,226346,-118331,-114027,66726,232149,36733
1019309,-113442,-107715,36938,313465,164968,-113947,226348,-118306,-114000,66750,232144,36705
1019310,-113423,-107726,36918,313424,164932,-113981,226345,-118322,-114037,66738,232197,36684
1019311,-113449,-107744,36917,313434,164879,-113996,226331,-118334,-114052,66732,232213,36683
1019312,-113485,-107769,36889,313410,164758,-114012,226351,-118357,-114068,66710,232136,36656
1019313,-113527,-107785,36815,313289,164824,-114021,226392,-118357,-114071,66662,231921,36581
1019314,-113570,-107815,36755,313334,164915,-114063,226353,-118396,-114116,66599,231753,36521
1019315,-113619,-107837,36734,313398,164971,-114094,226311,-118427,-114147,66520,231704,36499
1019316,-113649,-107839,36751,313415,164917,-114170,226291,-118461,-114223,66391,231637,36517
1019317,-113669,-107848,36827,313383,164872,-114205,226238,-118449,-114260,66333,231622,36594
1019318,-113692,-107870,36883,313334,164816,-114200,226161,-118439,-114254,66359,231546,36652
1019319,-113708,-107896,36853,313337,164822,-114209,226100,-118460,-114263,66422,231555,36619
1019320,-113741,-107918,36801,313366,164879,-114205,226083,-118467,-114259,66481,231566,36566
1019321,-113756,-107901,36756,313376,164946,-114182,226130,-118463,-114232,66468,231623,36524
1019322,-113737,-107885,36779,313402,164900,-114133,226116,-118452,-114187,66469,231704,36544
1019323,-113700,-107871,36827,313451,164797,-114085,226060,-118440,-114136,66534,231802,36596
1019324,-113707,-107868,36852,313477,164834,-114052,226032,-118422,-114102,66611,231903,36621
1019325,-113733,-107829,36877,313440,164845,-113995,226095,-118405,-114046,66661,231909,36641
1019326,-113675,-107792,36928,313420,164669,-113939,226194,-118345,-113991,66725,231980,36694
1019327,-113626,-107777,36965,313420,164651,-113914,226307,-118332,-113967,66776,231956,36731
1019328,-113583,-107782,36929,313423,164800,-113931,226362,-118329,-113983,66770,231979,36695
1019329,-113549,-107769,36890,313421,164908,-113945,226398,-118325,-113998,66772,231961,36657
1019330,-113508,-107781,36886,313425,164951,-113955,226421,-118321,-114004,66792,231770,36654
1019331,-113485,-107799,36850,313462,165044,-113974,226413,-118342,-114024,66682,231658,36617
1019332,-113502,-107826,36841,313563,165051,-114051,226356,-118384,-114106,66531,231629,36605
1019333,-113518,-107834,36849,313628,165010,-114117,226274,-118395,-114173,66468,231490,36615
1019334,-113571,-107868,36822,313535,164871,-114145,226240,-118396,-114198,66463,231489,36589
1019335,-113613,-107911,36747,313410,164862,-114182,226268,-118414,-114237,66407,231670,36510
1019336,-113661,-107962,36653,313313,164837,-114164,226259,-118436,-114218,66394,231674,36418
1019337,-113698,-107972,36574,313263,164777,-114148,226203,-118443,-114201,66427,231702,36340
1019338,-113729,-107976,36550,313302,164760,-114173,226155,-118498,-114224,66415,231645,36317
1019339,-113726,-107972,36537,313361,164859,-114178,226113,-118525,-114231,66356,231570,36301
1019340,-113735,-107965,36548,313361,164898,-114166,226081,-118536,-114221,66297,231674,36315
1019341,-113710,-107945,36588,313338,164868,-114107,226024,-118508,-114163,66330,231716,36354
1019342,-113708,-107958,36618,313324,164858,-114042,225989,-118484,-114096,66449,231719,36384
1019343,-113719,-107952,36630,313311,164935,-114029,226054,-118429,-114079,66537,231702,36394
1019344,-113729,-107947,36659,313341,164946,-114018,226137,-118413,-114070,66568,231781,36424
1019345,-113703,-107937,36674,313389,164831,-114013,226172,-118391,-114067,66593,231885,36435
1019346,-113640,-107898,36727,313447,164720,-113983,226175,-118333,-114036,66642,231965,36489
1019347,-113594,-107877,36692,313390,164799,-113961,226215,-118330,-114018,66657,232039,36455
1019348,-113573,-107873,36675,313425,164833,-113955,226282,-118330,-114009,66709,232067,36439
1019349,-113555,-107867,36656,313519,164817,-113939,226284,-118326,-113992,66756,232072,36419
1019350,-113548,-107869,36700,313592,164773,-113967,226267,-118338,-114022,66713,232054,36464
1019351,-113564,-107891,36702,313513,164823,-113973,226294,-118349,-114027,66680,232055,36469
1019352,-113611,-107907,36721,313444,164827,-114014,226317,-118389,-114068,66635,231990,36487
1019353,-113658,-107919,36724,313388,164837,-114023,226262,-118409,-114076,66579,231900,36489
1019354,-113723,-107963,36697,313293,164899,-114070,226193,-118426,-114120,66568,231835,36467
1019355,-113742,-107975,36672,313190,164915,-114094,226185,-118442,-114142,66565,231805,36438
1019356,-113776,-108005,36622,313147,164905,-114101,226151,-118458,-114158,66539,231722,36386
1019357,-113795,-107995,36603,313190,164855,-114116,226146,-118456,-114166,66552,231587,36368
1019358,-113797,-108000,36565,313264,164772,-114126,226113,-118466,-114179,66552,231487,36329
1019359,-113785,-107975,36531,313302,164747,-114140,226118,-118487,-114192,66521,231407,36295
1019360,-113778,-107973,36537,313311,164783,-114109,226148,-118471,-114160,66565,231295,36303
1019361,-113776,-107981,36560,313288,164802,-114070,226103,-118438,-114125,66584,231403,36324
1019362,-113762,-108000,36590,313259,164824,-114066,226043,-118458,-114117,66534,231742,36356
1019363,-113717,-107997,36659,313355,164757,-114058,226036,-118447,-114113,66519,231869,36422
1019364,-113701,-107983,36698,313403,164732,-114037,226086,-118433,-114093,66580,231884,36463
1019365,-113691,-107964,36678,313369,164779,-114009,226106,-118424,-114060,66635,231943,36444
1019366,-113641,-107947,36658,313339,164907,-113998,226167,-118406,-114051,66666,232046,36424
1019367,-113591,-107911,36672,313419,164999,-114029,226206,-118402,-114080,66677,231986,36439
1019368,-113559,-107879,36681,313472,165099,-114045,226296,-118387,-114097,66699,231938,36446
1019369,-113580,-107869,36690,313473,165061,-114046,226361,-118388,-114098,66706,232024,36457
1019370,-113544,-107871,36689,313529,165037,-114060,226398,-118402,-114114,66638,231982,36454
